Orthogroup	PbergheiANKA	Pfalciparum3D7
OG0003960	PBANKA_1404400	PF3D7_1305900
OG0003961	PBANKA_1405000	PF3D7_1306500
OG0003962	PBANKA_1406500	PF3D7_1308000
OG0003963	PBANKA_1407200	PF3D7_1308700
OG0003964	PBANKA_1410100	PF3D7_1311600
OG0003965	PBANKA_1411900	PF3D7_1313500
OG0003966	PBANKA_1419400	PF3D7_1321100
OG0003967	PBANKA_1419900	PF3D7_1321600
OG0003968	PBANKA_1341700	PF3D7_1326500
OG0003969	PBANKA_1341800	PF3D7_1326600
OG0003970	PBANKA_1351600	PF3D7_1337900
OG0003971	PBANKA_1353000	PF3D7_1339600
OG0003972	PBANKA_1353100	PF3D7_1339700
OG0003973	PBANKA_1353300	PF3D7_1339900
OG0003974	PBANKA_1356000	PF3D7_1342900
OG0003975	PBANKA_1358500	PF3D7_1345600
OG0003976	PBANKA_1358700	PF3D7_1345800
OG0003977	PBANKA_1360700	PF3D7_1347900
OG0003978	PBANKA_1364000	PF3D7_1351200
OG0003979	PBANKA_1364700	PF3D7_1352000
OG0003980	PBANKA_1129900	PF3D7_1353300
OG0003981	PBANKA_1130700	PF3D7_1354100
OG0003982	PBANKA_1131500	PF3D7_1354900
OG0003983	PBANKA_1132300	PF3D7_1356000
OG0003984	PBANKA_1132400	PF3D7_1356100
OG0003985	PBANKA_1133600	PF3D7_1357300
OG0003986	PBANKA_1133700	PF3D7_1357400
OG0003987	PBANKA_1138900	PF3D7_1362900
OG0003988	PBANKA_1140100	PF3D7_1364200
OG0003989	PBANKA_1141600	PF3D7_1365800
OG0003990	PBANKA_1142800	PF3D7_1366900
OG0003991	PBANKA_1143300	PF3D7_1367400
OG0003992	PBANKA_1039200	PF3D7_1402800
OG0003993	PBANKA_1038400	PF3D7_1403600
OG0003994	PBANKA_1037900	PF3D7_1404200
OG0003995	PBANKA_1037400	PF3D7_1404700
OG0003996	PBANKA_1037200	PF3D7_1405000
OG0003997	PBANKA_1036300	PF3D7_1405900
OG0003998	PBANKA_1034000	PF3D7_1408500
OG0003999	PBANKA_1031000	PF3D7_1411500
OG0004000	PBANKA_1030700	PF3D7_1411800
OG0004001	PBANKA_1026700	PF3D7_1416000
OG0004002	PBANKA_1023800	PF3D7_1419400
OG0004003	PBANKA_1022700	PF3D7_1420500
OG0004004	PBANKA_1017400	PF3D7_1427200
OG0004005	PBANKA_1012700	PF3D7_1432200
OG0004006	PBANKA_1011200	PF3D7_1433700
OG0004007	PBANKA_1008500	PF3D7_1436300
OG0004008	PBANKA_1303900	PF3D7_1440000
OG0004009	PBANKA_1312100	PF3D7_1448300
OG0004010	PBANKA_1320800	PF3D7_1457100
OG0004011	PBANKA_1321100	PF3D7_1457400
OG0004012	PBANKA_1327900	PF3D7_1464500
OG0004013	PBANKA_1331300	PF3D7_1468000
OG0004014	PBANKA_1332300	PF3D7_1469100
OG0004015	PBANKA_1301800	PF3D7_1474400
OG0004016	PBANKA_1301000	PF3D7_1475200
OG0004058	PBANKA_0927500	PF3D7_1120800
OG0004074	PBANKA_0618400	PF3D7_0720900
OG0004082	PBANKA_0715800	PF3D7_0413800
OG0004086	PBANKA_0926500	PF3D7_1121800
OG0004090	PBANKA_1321800	PF3D7_1458100
OG0004091	PBANKA_0210300	PF3D7_0102800
OG0004092	PBANKA_0209900	PF3D7_0103200
OG0004093	PBANKA_0209100	PF3D7_0104000
OG0004094	PBANKA_0209000	PF3D7_0104100
OG0004095	PBANKA_0208900	PF3D7_0104200
OG0004096	PBANKA_0208500	PF3D7_0104600
OG0004097	PBANKA_0207500	PF3D7_0105800
OG0004098	PBANKA_0207100	PF3D7_0106200
OG0004099	PBANKA_0204800	PF3D7_0108700
OG0004100	PBANKA_0204200	PF3D7_0109400
OG0004101	PBANKA_0203900	PF3D7_0109700
OG0004102	PBANKA_0202400	PF3D7_0111400
OG0004103	PBANKA_0201700	PF3D7_0112100
OG0004104	PBANKA_0301400	PF3D7_0203600
OG0004105	PBANKA_0302100	PF3D7_0204300
OG0004106	PBANKA_0302900	PF3D7_0205200
OG0004107	PBANKA_0303000	PF3D7_0205300
OG0004108	PBANKA_0303300	PF3D7_0205600
OG0004109	PBANKA_0304100	PF3D7_0206500
OG0004110	PBANKA_0304500	PF3D7_0207100
OG0004111	PBANKA_0305400	PF3D7_0208300
OG0004112	PBANKA_0305500	PF3D7_0208400
OG0004113	PBANKA_0305700	PF3D7_0208600
OG0004114	PBANKA_0306000	PF3D7_0208900
OG0004115	PBANKA_0306600	PF3D7_0209500
OG0004116	PBANKA_0307400	PF3D7_0210500
OG0004117	PBANKA_0307700	PF3D7_0210800
OG0004118	PBANKA_0307800	PF3D7_0210900
OG0004119	PBANKA_0307900	PF3D7_0211100
OG0004120	PBANKA_0308000	PF3D7_0211200
OG0004121	PBANKA_0308700	PF3D7_0211900
OG0004122	PBANKA_0309200	PF3D7_0212400
OG0004123	PBANKA_0309400	PF3D7_0212500
OG0004124	PBANKA_0309600	PF3D7_0212700
OG0004125	PBANKA_0311300	PF3D7_0214500
OG0004126	PBANKA_0311500	PF3D7_0214700
OG0004127	PBANKA_0311600	PF3D7_0214800
OG0004128	PBANKA_0312300	PF3D7_0215600
OG0004129	PBANKA_0312900	PF3D7_0216200
OG0004130	PBANKA_0313200	PF3D7_0216500
OG0004131	PBANKA_0313600	PF3D7_0216900
OG0004132	PBANKA_0313700	PF3D7_0217000
OG0004133	PBANKA_0313900	PF3D7_0217200
OG0004134	PBANKA_0314000	PF3D7_0217300
OG0004135	PBANKA_0314600	PF3D7_0217900
OG0004136	PBANKA_0314900	PF3D7_0218200
OG0004138	PBANKA_0401200	PF3D7_0302600
OG0004139	PBANKA_0402700	PF3D7_0304100
OG0004140	PBANKA_0403200	PF3D7_0304600
OG0004141	PBANKA_0403400	PF3D7_0304900
OG0004142	PBANKA_0405100	PF3D7_0306700
OG0004143	PBANKA_0405900	PF3D7_0307600
OG0004144	PBANKA_0406000	PF3D7_0307700
OG0004145	PBANKA_0408100	PF3D7_0310000
OG0004146	PBANKA_0410500	PF3D7_0312500
OG0004147	PBANKA_0410700	PF3D7_0313000
OG0004148	PBANKA_0411100	PF3D7_0313400
OG0004149	PBANKA_0411200	PF3D7_0313500
OG0004150	PBANKA_0411500	PF3D7_0313800
OG0004151	PBANKA_0411600	PF3D7_0313900
OG0004152	PBANKA_0411950	PF3D7_0314200
OG0004153	PBANKA_0412500	PF3D7_0314800
OG0004154	PBANKA_0412700	PF3D7_0315000
OG0004155	PBANKA_0413700	PF3D7_0315900
OG0004156	PBANKA_0807900	PF3D7_0317300
OG0004157	PBANKA_0806900	PF3D7_0318300
OG0004158	PBANKA_0806800	PF3D7_0318400
OG0004159	PBANKA_0806500	PF3D7_0318800
OG0004160	PBANKA_1218800	PF3D7_0319700
OG0004161	PBANKA_1218700	PF3D7_0319800
OG0004162	PBANKA_1218100	PF3D7_0320400
OG0004163	PBANKA_1217500	PF3D7_0321000
OG0004164	PBANKA_1217400	PF3D7_0321100
OG0004165	PBANKA_1216900	PF3D7_0321600
OG0004166	PBANKA_1216700	PF3D7_0321800
OG0004167	PBANKA_1216300	PF3D7_0322200
OG0004168	PBANKA_1216100	PF3D7_0322400
OG0004169	PBANKA_1215700	PF3D7_0322800
OG0004170	PBANKA_1215300	PF3D7_0323200
OG0004171	PBANKA_1215100	PF3D7_0323400
OG0004172	PBANKA_1000800	PF3D7_0403200
OG0004173	PBANKA_1000900	PF3D7_0403300
OG0004174	PBANKA_1001000	PF3D7_0403400
OG0004175	PBANKA_1001300	PF3D7_0403600
OG0004176	PBANKA_1001900	PF3D7_0404200
OG0004177	PBANKA_1002000	PF3D7_0404300
OG0004178	PBANKA_1002100	PF3D7_0404400
OG0004179	PBANKA_1002200	PF3D7_0404500
OG0004180	PBANKA_1002300	PF3D7_0404600
OG0004181	PBANKA_1002500	PF3D7_0404800
OG0004182	PBANKA_1004300	PF3D7_0406700
OG0004183	PBANKA_1004900	PF3D7_0407300
OG0004184	PBANKA_1005000	PF3D7_0407400
OG0004185	PBANKA_1005400	PF3D7_0407800
OG0004186	PBANKA_1005700	PF3D7_0408100
OG0004187	PBANKA_1005800	PF3D7_0408200
OG0004188	PBANKA_1006600	PF3D7_0409000
OG0004189	PBANKA_1007500	PF3D7_0409900
OG0004190	PBANKA_0612400	PF3D7_0411000
OG0004191	PBANKA_0613500	PF3D7_0412200
OG0004192	PBANKA_0716400	PF3D7_0414400
OG0004193	PBANKA_0716800	PF3D7_0414800
OG0004194	PBANKA_0717700	PF3D7_0415700
OG0004195	PBANKA_0719100	PF3D7_0417000
OG0004196	PBANKA_0720000	PF3D7_0417900
OG0004197	PBANKA_0721200	PF3D7_0419100
OG0004198	PBANKA_0721600	PF3D7_0419500
OG0004199	PBANKA_0721800	PF3D7_0419700
OG0004200	PBANKA_0522100	PF3D7_0421700
OG0004201	PBANKA_0523000	PF3D7_0422600
OG0004202	PBANKA_1101500	PF3D7_0501700
OG0004203	PBANKA_1101700	PF3D7_0501900
OG0004204	PBANKA_1102100	PF3D7_0502300
OG0004205	PBANKA_1102200	PF3D7_0502400
OG0004206	PBANKA_1102300	PF3D7_0502600
OG0004207	PBANKA_1103900	PF3D7_0504300
OG0004208	PBANKA_1104800	PF3D7_0505200
OG0004209	PBANKA_1104900	PF3D7_0505300
OG0004210	PBANKA_1105300	PF3D7_0505700
OG0004211	PBANKA_1106900	PF3D7_0507300
OG0004212	PBANKA_1107000	PF3D7_0507400
OG0004213	PBANKA_1107500	PF3D7_0507900
OG0004214	PBANKA_1107600	PF3D7_0508000
OG0004215	PBANKA_1108800	PF3D7_0509200
OG0004216	PBANKA_1108900	PF3D7_0509300
OG0004217	PBANKA_1109300	PF3D7_0509700
OG0004218	PBANKA_1110200	PF3D7_0510700
OG0004219	PBANKA_1110600	PF3D7_0511100
OG0004220	PBANKA_1111500	PF3D7_0511900
OG0004221	PBANKA_1112000	PF3D7_0512400
OG0004222	PBANKA_1112500	PF3D7_0512800
OG0004223	PBANKA_1113400	PF3D7_0513700
OG0004224	PBANKA_1114400	PF3D7_0514800
OG0004225	PBANKA_1114500	PF3D7_0514900
OG0004226	PBANKA_1115100	PF3D7_0515500
OG0004227	PBANKA_1231900	PF3D7_0517100
OG0004228	PBANKA_1234400	PF3D7_0519600
OG0004229	PBANKA_1235200	PF3D7_0520400
OG0004230	PBANKA_1235500	PF3D7_0520800
OG0004231	PBANKA_1236200	PF3D7_0521600
OG0004232	PBANKA_1236600	PF3D7_0521900
OG0004233	PBANKA_1236900	PF3D7_0522200
OG0004234	PBANKA_1238000	PF3D7_0523200
OG0004235	PBANKA_1238300	PF3D7_0523500
OG0004236	PBANKA_1238400	PF3D7_0523600
OG0004237	PBANKA_1238500	PF3D7_0523700
OG0004238	PBANKA_1239300	PF3D7_0524500
OG0004239	PBANKA_1240500	PF3D7_0525700
OG0004240	PBANKA_1240600	PF3D7_0525800
OG0004241	PBANKA_1240800	PF3D7_0526000
OG0004242	PBANKA_1240900	PF3D7_0526100
OG0004243	PBANKA_1241600	PF3D7_0526800
OG0004244	PBANKA_1242400	PF3D7_0527600
OG0004245	PBANKA_1243200	PF3D7_0528600
OG0004246	PBANKA_1243400	PF3D7_0528800
OG0004247	PBANKA_1243500	PF3D7_0528900
OG0004248	PBANKA_1244200	PF3D7_0529800
OG0004249	PBANKA_0101500	PF3D7_0602700
OG0004250	PBANKA_0101700	PF3D7_0602900
OG0004251	PBANKA_0101900	PF3D7_0603100
OG0004252	PBANKA_0102900	PF3D7_0604100
OG0004253	PBANKA_0103200	PF3D7_0604400
OG0004254	PBANKA_0104500	PF3D7_0605700
OG0004255	PBANKA_0104800	PF3D7_0606000
OG0004256	PBANKA_0105100	PF3D7_0606400
OG0004257	PBANKA_0106500	PF3D7_0607900
OG0004258	PBANKA_0106700	PF3D7_0608100
OG0004259	PBANKA_0107500	PF3D7_0608900
OG0004260	PBANKA_0107600	PF3D7_0609000
OG0004261	PBANKA_0107800	PF3D7_0609200
OG0004262	PBANKA_0108100	PF3D7_0609500
OG0004263	PBANKA_0109000	PF3D7_0610700
OG0004264	PBANKA_0109900	PF3D7_0611600
OG0004265	PBANKA_0110300	PF3D7_0612000
OG0004266	PBANKA_0110700	PF3D7_0612400
OG0004267	PBANKA_0111500	PF3D7_0613200
OG0004268	PBANKA_0111900	PF3D7_0613600
OG0004269	PBANKA_1229300	PF3D7_0614600
OG0004270	PBANKA_1229400	PF3D7_0614700
OG0004271	PBANKA_1229700	PF3D7_0615000
OG0004272	PBANKA_1230700	PF3D7_0615900
OG0004273	PBANKA_1115600	PF3D7_0616100
OG0004274	PBANKA_1115800	PF3D7_0616300
OG0004275	PBANKA_1115900	PF3D7_0616400
OG0004276	PBANKA_1116000	PF3D7_0616500
OG0004277	PBANKA_1117200	PF3D7_0618000
OG0004278	PBANKA_1117300	PF3D7_0618100
OG0004279	PBANKA_1117600	PF3D7_0618400
OG0004280	PBANKA_1117800	PF3D7_0618600
OG0004281	PBANKA_1118000	PF3D7_0618800
OG0004282	PBANKA_1118800	PF3D7_0619600
OG0004283	PBANKA_1119000	PF3D7_0619800
OG0004284	PBANKA_1119400	PF3D7_0620200
OG0004285	PBANKA_1119500	PF3D7_0620300
OG0004286	PBANKA_1119600	PF3D7_0620400
OG0004287	PBANKA_1119800	PF3D7_0620600
OG0004288	PBANKA_1120500	PF3D7_0621500
OG0004289	PBANKA_1120800	PF3D7_0621900
OG0004290	PBANKA_1120900	PF3D7_0622000
OG0004291	PBANKA_1121600	PF3D7_0622700
OG0004292	PBANKA_1123800	PF3D7_0624900
OG0004293	PBANKA_1124100	PF3D7_0625200
OG0004294	PBANKA_1124300	PF3D7_0625400
OG0004295	PBANKA_1124600	PF3D7_0625700
OG0004296	PBANKA_1124700	PF3D7_0625900
OG0004297	PBANKA_1124800	PF3D7_0626000
OG0004298	PBANKA_1125000	PF3D7_0626200
OG0004299	PBANKA_1125400	PF3D7_0626600
OG0004300	PBANKA_1126300	PF3D7_0627600
OG0004301	PBANKA_1127200	PF3D7_0628500
OG0004302	PBANKA_1127400	PF3D7_0628700
OG0004303	PBANKA_1128400	PF3D7_0629600
OG0004304	PBANKA_1129500	PF3D7_0630700
OG0004305	PBANKA_0800700	PF3D7_0703000
OG0004306	PBANKA_0800900	PF3D7_0703200
OG0004307	PBANKA_0801000	PF3D7_0703300
OG0004308	PBANKA_0801100	PF3D7_0703400
OG0004309	PBANKA_0801400	PF3D7_0703700
OG0004310	PBANKA_0801500	PF3D7_0703800
OG0004311	PBANKA_0801600	PF3D7_0703900
OG0004312	PBANKA_0801700	PF3D7_0704000
OG0004313	PBANKA_0802400	PF3D7_0704700
OG0004314	PBANKA_0802500	PF3D7_0704800
OG0004315	PBANKA_0802800	PF3D7_0705100
OG0004316	PBANKA_0802900	PF3D7_0705200
OG0004317	PBANKA_0804200	PF3D7_0706600
OG0004318	PBANKA_0804500	PF3D7_0707300
OG0004319	PBANKA_0804700	PF3D7_0707500
OG0004320	PBANKA_0805500	PF3D7_0708200
OG0004321	PBANKA_1219100	PF3D7_0708600
OG0004322	PBANKA_1219900	PF3D7_0709400
OG0004323	PBANKA_1220000	PF3D7_0709500
OG0004324	PBANKA_1221400	PF3D7_0710800
OG0004325	PBANKA_1420000	PF3D7_0713400
OG0004326	PBANKA_1420300	PF3D7_0713700
OG0004327	PBANKA_1420500	PF3D7_0713900
OG0004328	PBANKA_1420800	PF3D7_0714200
OG0004329	PBANKA_1421200	PF3D7_0714600
OG0004330	PBANKA_1421500	PF3D7_0715200
OG0004331	PBANKA_1422100	PF3D7_0715800
OG0004332	PBANKA_0614200	PF3D7_0716500
OG0004333	PBANKA_0614400	PF3D7_0716700
OG0004334	PBANKA_0614700	PF3D7_0717000
OG0004335	PBANKA_0614900	PF3D7_0717200
OG0004336	PBANKA_0615300	PF3D7_0717600
OG0004337	PBANKA_0616200	PF3D7_0718600
OG0004338	PBANKA_0616300	PF3D7_0718700
OG0004339	PBANKA_0616900	PF3D7_0719400
OG0004340	PBANKA_0618000	PF3D7_0720500
OG0004341	PBANKA_0618600	PF3D7_0721100
OG0004342	PBANKA_0619200	PF3D7_0721700
OG0004343	PBANKA_0619500	PF3D7_0722000
OG0004344	PBANKA_0619700	PF3D7_0722200
OG0004345	PBANKA_0620900	PF3D7_0723400
OG0004346	PBANKA_0621300	PF3D7_0723800
OG0004347	PBANKA_0622000	PF3D7_0724500
OG0004348	PBANKA_0622600	PF3D7_0725100
OG0004349	PBANKA_0622900	PF3D7_0725400
OG0004350	PBANKA_0210500	PF3D7_0726400
OG0004351	PBANKA_0210800	PF3D7_0726700
OG0004352	PBANKA_0211700	PF3D7_0727600
OG0004353	PBANKA_0211800	PF3D7_0727700
OG0004354	PBANKA_0212000	PF3D7_0727900
OG0004355	PBANKA_0212200	PF3D7_0728100
OG0004356	PBANKA_0213200	PF3D7_0729100
OG0004357	PBANKA_0213900	PF3D7_0729800
OG0004358	PBANKA_1228900	PF3D7_0801300
OG0004359	PBANKA_1227300	PF3D7_0802900
OG0004360	PBANKA_1227100	PF3D7_0803100
OG0004361	PBANKA_1226700	PF3D7_0803500
OG0004362	PBANKA_1226200	PF3D7_0804400
OG0004363	PBANKA_1225400	PF3D7_0805200
OG0004364	PBANKA_1225100	PF3D7_0805500
OG0004365	PBANKA_1224700	PF3D7_0806000
OG0004366	PBANKA_1224000	PF3D7_0806700
OG0004367	PBANKA_1223000	PF3D7_0807600
OG0004368	PBANKA_1222700	PF3D7_0808000
OG0004369	PBANKA_1222600	PF3D7_0808100
OG0004370	PBANKA_1427900	PF3D7_0809500
OG0004371	PBANKA_1427600	PF3D7_0809800
OG0004372	PBANKA_1426600	PF3D7_0810900
OG0004373	PBANKA_1425800	PF3D7_0811700
OG0004374	PBANKA_1425700	PF3D7_0811800
OG0004375	PBANKA_1425200	PF3D7_0812300
OG0004376	PBANKA_1424000	PF3D7_0813500
OG0004377	PBANKA_1423800	PF3D7_0813700
OG0004378	PBANKA_1423400	PF3D7_0814100
OG0004379	PBANKA_1422800	PF3D7_0814700
OG0004380	PBANKA_1422600	PF3D7_0815000
OG0004381	PBANKA_0713500	PF3D7_0817300
OG0004382	PBANKA_0713400	PF3D7_0817400
OG0004383	PBANKA_0711700	PF3D7_0819100
OG0004384	PBANKA_0711600	PF3D7_0819200
OG0004385	PBANKA_0711500	PF3D7_0819300
OG0004386	PBANKA_0711400	PF3D7_0819400
OG0004387	PBANKA_0711100	PF3D7_0819700
OG0004388	PBANKA_0711000	PF3D7_0819800
OG0004389	PBANKA_0710500	PF3D7_0820300
OG0004390	PBANKA_0710400	PF3D7_0820400
OG0004391	PBANKA_0710300	PF3D7_0820500
OG0004392	PBANKA_0709700	PF3D7_0821100
OG0004393	PBANKA_0708200	PF3D7_0822400
OG0004394	PBANKA_0707500	PF3D7_0823100
OG0004395	PBANKA_0707100	PF3D7_0823500
OG0004396	PBANKA_0706600	PF3D7_0824000
OG0004397	PBANKA_0706400	PF3D7_0824200
OG0004398	PBANKA_0706200	PF3D7_0824400
OG0004399	PBANKA_0705800	PF3D7_0824800
OG0004400	PBANKA_0705700	PF3D7_0824900
OG0004401	PBANKA_0705600	PF3D7_0825000
OG0004402	PBANKA_0705500	PF3D7_0825100
OG0004403	PBANKA_0704000	PF3D7_0826600
OG0004404	PBANKA_0703800	PF3D7_0826900
OG0004405	PBANKA_0702600	PF3D7_0828100
OG0004406	PBANKA_0702000	PF3D7_0828700
OG0004407	PBANKA_0701700	PF3D7_0829000
OG0004408	PBANKA_0417900	PF3D7_0903500
OG0004409	PBANKA_0416000	PF3D7_0905400
OG0004410	PBANKA_0415600	PF3D7_0905800
OG0004411	PBANKA_0415100	PF3D7_0906200
OG0004412	PBANKA_0808380	PF3D7_0906890
OG0004413	PBANKA_0808500	PF3D7_0907000
OG0004414	PBANKA_0808600	PF3D7_0907100
OG0004415	PBANKA_0809600	PF3D7_0908200
OG0004416	PBANKA_0810100	PF3D7_0908900
OG0004417	PBANKA_0810300	PF3D7_0909100
OG0004418	PBANKA_0810800	PF3D7_0909600
OG0004419	PBANKA_0811500	PF3D7_0910300
OG0004420	PBANKA_0812300	PF3D7_0911200
OG0004421	PBANKA_0812700	PF3D7_0911600
OG0004422	PBANKA_0812900	PF3D7_0911800
OG0004423	PBANKA_0813100	PF3D7_0912000
OG0004424	PBANKA_0814600	PF3D7_0913600
OG0004425	PBANKA_0814900	PF3D7_0913900
OG0004426	PBANKA_0815100	PF3D7_0914100
OG0004427	PBANKA_0815500	PF3D7_0914500
OG0004428	PBANKA_0816200	PF3D7_0915200
OG0004429	PBANKA_0816500	PF3D7_0915500
OG0004430	PBANKA_0816600	PF3D7_0915600
OG0004431	PBANKA_0817300	PF3D7_0916300
OG0004432	PBANKA_0817400	PF3D7_0916400
OG0004433	PBANKA_0818800	PF3D7_0917800
OG0004434	PBANKA_0819400	PF3D7_0918400
OG0004435	PBANKA_0819600	PF3D7_0918700
OG0004436	PBANKA_0820400	PF3D7_0919500
OG0004437	PBANKA_0821200	PF3D7_0920300
OG0004438	PBANKA_0821300	PF3D7_0920400
OG0004439	PBANKA_0821500	PF3D7_0920600
OG0004440	PBANKA_0822000	PF3D7_0921100
OG0004441	PBANKA_0822100	PF3D7_0921200
OG0004442	PBANKA_0822400	PF3D7_0921500
OG0004443	PBANKA_0822500	PF3D7_0921600
OG0004444	PBANKA_0822800	PF3D7_0921900
OG0004445	PBANKA_0823000	PF3D7_0922100
OG0004446	PBANKA_0824300	PF3D7_0923400
OG0004447	PBANKA_0825000	PF3D7_0924100
OG0004448	PBANKA_0825300	PF3D7_0924400
OG0004449	PBANKA_0825500	PF3D7_0924600
OG0004450	PBANKA_0825900	PF3D7_0925100
OG0004451	PBANKA_0826700	PF3D7_0925900
OG0004452	PBANKA_0827400	PF3D7_0926600
OG0004453	PBANKA_0827600	PF3D7_0926800
OG0004454	PBANKA_0828200	PF3D7_0927400
OG0004455	PBANKA_0829000	PF3D7_0928200
OG0004456	PBANKA_0829300	PF3D7_0928500
OG0004457	PBANKA_0829600	PF3D7_0928800
OG0004458	PBANKA_0830200	PF3D7_0929400
OG0004459	PBANKA_0830450	PF3D7_0929700
OG0004460	PBANKA_0830800	PF3D7_0930100
OG0004461	PBANKA_0831400	PF3D7_0930700
OG0004462	PBANKA_0831800	PF3D7_0931000
OG0004463	PBANKA_0832300	PF3D7_0931500
OG0004464	PBANKA_0832700	PF3D7_0931900
OG0004465	PBANKA_0832800	PF3D7_0932000
OG0004466	PBANKA_0833700	PF3D7_0932900
OG0004467	PBANKA_0833900	PF3D7_0933100
OG0004468	PBANKA_0834100	PF3D7_0933300
OG0004469	PBANKA_0834500	PF3D7_0933700
OG0004470	PBANKA_0836100	PF3D7_0935300
OG0004471	PBANKA_1200700	PF3D7_1002300
OG0004472	PBANKA_1201100	PF3D7_1002700
OG0004473	PBANKA_1202300	PF3D7_1003900
OG0004474	PBANKA_1202800	PF3D7_1004500
OG0004475	PBANKA_1203500	PF3D7_1005300
OG0004476	PBANKA_1203600	PF3D7_1005400
OG0004477	PBANKA_1204000	PF3D7_1005800
OG0004478	PBANKA_1204700	PF3D7_1006500
OG0004479	PBANKA_1208100	PF3D7_1009800
OG0004480	PBANKA_1208500	PF3D7_1010100
OG0004481	PBANKA_1208700	PF3D7_1010300
OG0004482	PBANKA_1209300	PF3D7_1010900
OG0004483	PBANKA_1209500	PF3D7_1011100
OG0004484	PBANKA_1209900	PF3D7_1011500
OG0004485	PBANKA_1210600	PF3D7_1012200
OG0004486	PBANKA_1211600	PF3D7_1013200
OG0004487	PBANKA_1211700	PF3D7_1013300
OG0004488	PBANKA_1212000	PF3D7_1013600
OG0004489	PBANKA_1212100	PF3D7_1013700
OG0004490	PBANKA_1212500	PF3D7_1014100
OG0004491	PBANKA_1212900	PF3D7_1014500
OG0004492	PBANKA_1214400	PF3D7_1016000
OG0004493	PBANKA_1214500	PF3D7_1016100
OG0004494	PBANKA_0501400	PF3D7_1017100
OG0004495	PBANKA_0502100	PF3D7_1017800
OG0004496	PBANKA_0502400	PF3D7_1018100
OG0004497	PBANKA_0502900	PF3D7_1018700
OG0004498	PBANKA_0503100	PF3D7_1018900
OG0004499	PBANKA_0503300	PF3D7_1019100
OG0004500	PBANKA_0503900	PF3D7_1019700
OG0004501	PBANKA_0504400	PF3D7_1020200
OG0004502	PBANKA_0504800	PF3D7_1020600
OG0004503	PBANKA_0505300	PF3D7_1021100
OG0004504	PBANKA_0505400	PF3D7_1021200
OG0004505	PBANKA_0505500	PF3D7_1021300
OG0004506	PBANKA_0505700	PF3D7_1021500
OG0004507	PBANKA_0506400	PF3D7_1022200
OG0004508	PBANKA_0506500	PF3D7_1022300
OG0004509	PBANKA_0507600	PF3D7_1023400
OG0004510	PBANKA_0507800	PF3D7_1023600
OG0004511	PBANKA_0507900	PF3D7_1023700
OG0004512	PBANKA_0508000	PF3D7_1023800
OG0004513	PBANKA_0508200	PF3D7_1024000
OG0004514	PBANKA_0508600	PF3D7_1024400
OG0004515	PBANKA_0508700	PF3D7_1024500
OG0004516	PBANKA_0509000	PF3D7_1024800
OG0004517	PBANKA_0509500	PF3D7_1025300
OG0004518	PBANKA_0509600	PF3D7_1025400
OG0004519	PBANKA_0509700	PF3D7_1025500
OG0004521	PBANKA_0510300	PF3D7_1026100
OG0004522	PBANKA_0510500	PF3D7_1026300
OG0004523	PBANKA_0510700	PF3D7_1026500
OG0004524	PBANKA_0512200	PF3D7_1028100
OG0004525	PBANKA_0512800	PF3D7_1028700
OG0004526	PBANKA_0513000	PF3D7_1028900
OG0004527	PBANKA_0513200	PF3D7_1029200
OG0004528	PBANKA_0513500	PF3D7_1029500
OG0004529	PBANKA_0513700	PF3D7_1029700
OG0004530	PBANKA_0513900	PF3D7_1029900
OG0004531	PBANKA_0515100	PF3D7_1031100
OG0004532	PBANKA_0515300	PF3D7_1031300
OG0004533	PBANKA_0515700	PF3D7_1031900
OG0004534	PBANKA_0516000	PF3D7_1032200
OG0004535	PBANKA_0517000	PF3D7_1033200
OG0004536	PBANKA_0518100	PF3D7_1034300
OG0004537	PBANKA_0518400	PF3D7_1034600
OG0004538	PBANKA_0520100	PF3D7_1037200
OG0004539	PBANKA_0520300	PF3D7_1037400
OG0004540	PBANKA_0941600	PF3D7_1105300
OG0004541	PBANKA_0941400	PF3D7_1105500
OG0004542	PBANKA_0941300	PF3D7_1105600
OG0004543	PBANKA_0940700	PF3D7_1106200
OG0004544	PBANKA_0940500	PF3D7_1106400
OG0004545	PBANKA_0940400	PF3D7_1106500
OG0004546	PBANKA_0939300	PF3D7_1107600
OG0004547	PBANKA_0939100	PF3D7_1107800
OG0004548	PBANKA_0938800	PF3D7_1108100
OG0004549	PBANKA_0938200	PF3D7_1108800
OG0004550	PBANKA_0938000	PF3D7_1109100
OG0004551	PBANKA_0937600	PF3D7_1110000
OG0004552	PBANKA_0937500	PF3D7_1110100
OG0004553	PBANKA_0936200	PF3D7_1111400
OG0004554	PBANKA_0935900	PF3D7_1111700
OG0004555	PBANKA_0935500	PF3D7_1112100
OG0004556	PBANKA_0935300	PF3D7_1112300
OG0004557	PBANKA_0935200	PF3D7_1112400
OG0004558	PBANKA_0935100	PF3D7_1112500
OG0004559	PBANKA_0934900	PF3D7_1112700
OG0004560	PBANKA_0934700	PF3D7_1112900
OG0004561	PBANKA_0934600	PF3D7_1113000
OG0004562	PBANKA_0934000	PF3D7_1113600
OG0004563	PBANKA_0933200	PF3D7_1114500
OG0004564	PBANKA_0933100	PF3D7_1114600
OG0004565	PBANKA_0930700	PF3D7_1117300
OG0004566	PBANKA_0930600	PF3D7_1117400
OG0004567	PBANKA_0930100	PF3D7_1117900
