Geneid	groups	description
PBANKA_1015900	58	transcription initiation TFIID-like, putative
PBANKA_1039700	58	cytochrome c oxidase subunit ApiCOX19, putative
PBANKA_1111700	58	conserved protein, unknown function
PBANKA_1115100	58	gametogenesis essential protein 1, putative
PBANKA_1119300	58	ATP synthase-associated protein, putative
PBANKA_1132100	58	splicing factor 3B subunit 5, putative
PBANKA_1223300	58	ras-related protein Rab-18, putative
PBANKA_1224300	58	UDP-N-acetylglucosamine transferase subunit ALG13, putative
PBANKA_1239300	58	conserved Plasmodium protein, unknown function
PBANKA_1301400	58	proteasome subunit alpha type-1, putative
PBANKA_1308200	58	1-acyl-sn-glycerol-3-phosphate acyltransferase, putative
PBANKA_1340800	58	conserved Plasmodium protein, unknown function
PBANKA_1346200	58	signal peptidase complex catalytic subunit SEC11, putative
PBANKA_1350000	58	conserved protein, unknown function
PBANKA_1431900	58	glycerol-3-phosphate dehydrogenase [NAD(+)], putative
PBANKA_1445800	58	ras-related protein Rab-2, putative
PBANKA_1459500	58	myosin A-tail interacting protein
PBANKA_0111000	59	6-cysteine protein P12, putative
PBANKA_0215800	59	fam-b protein
PBANKA_0311600	59	conserved Plasmodium protein, unknown function
PBANKA_0504500	59	cytoplasmic dynein intermediate chain, putative
PBANKA_0600011	59	PIR protein
PBANKA_0600021	59	fam-a protein
PBANKA_0604400	59	targeted glyoxalase II, putative
PBANKA_0921800	59	steryl ester hydrolase, putative
PBANKA_1128000	59	conserved Plasmodium protein, unknown function
PBANKA_1235700	59	conserved Plasmodium protein, unknown function
PBANKA_1306700	59	conserved Plasmodium protein, unknown function
PBANKA_1318400	59	6-phosphogluconate dehydrogenase, decarboxylating, putative
PBANKA_1448300	59	homocysteine S-methyltransferase, putative
PBANKA_1451300	59	S-adenosyl-methyltransferase, putative
PBANKA_0111100	60	6-cysteine protein
PBANKA_0111600	60	rhoptry protein ROP14, putative
PBANKA_0207900	60	conserved Plasmodium protein, unknown function
PBANKA_0308400	60	UDP-N-acetylglucosamine transferase subunit ALG14, putative
PBANKA_0315100	60	ATP-dependent RNA helicase DDX47, putative
PBANKA_0406600	60	conserved Plasmodium protein, unknown function
PBANKA_0409000	60	conserved Plasmodium protein, unknown function
PBANKA_0413300	60	ribosomal protein L47, mitochondrial, putative
PBANKA_0505200	60	conserved protein, unknown function
PBANKA_0509600	60	conserved Plasmodium protein, unknown function
PBANKA_0510700	60	conserved Plasmodium protein, unknown function
PBANKA_0602600	60	cytochrome c1 heme lyase
PBANKA_0603100	60	conserved Plasmodium protein, unknown function
PBANKA_0713800	60	NEDD8-activating enzyme E1 catalytic subunit, putative
PBANKA_0716900	60	armadillo-domain containing rhoptry protein, putative
PBANKA_0817800	60	conserved Plasmodium protein, unknown function
PBANKA_0819450	60	telomerase RNA
PBANKA_0821300	60	conserved Plasmodium protein, unknown function
PBANKA_0829200	60	conserved protein, unknown function
PBANKA_0830000	60	RNA-binding protein, putative
PBANKA_0911200	60	ribosomal protein S14, apicoplast, putative
PBANKA_0917800	60	conserved oligomeric Golgi complex subunit 2, putative
PBANKA_0918000	60	60S acidic ribosomal protein P0, putative
PBANKA_0921400	60	protein phosphatase, putative
PBANKA_0939900	60	U6 snRNA-associated Sm-like protein LSm4, putative
PBANKA_1014600	60	serine/threonine protein phosphatase 2A activator, putative
PBANKA_1020600	60	actin-related protein, putative
PBANKA_1111200	60	apical rhoptry neck protein, putative
PBANKA_1117300	60	conserved Plasmodium protein, unknown function
PBANKA_1122200	60	EGF-like membrane protein, putative
PBANKA_1130300	60	reactive oxygen species modulator 1, putative
PBANKA_1221400	60	protein transport protein USE1, putative
PBANKA_1223900	60	protein tyrosine phosphatase
PBANKA_1235900	60	zinc finger protein, putative
PBANKA_1241400	60	conserved Plasmodium protein, unknown function
PBANKA_1312300	60	SNARE protein, putative
PBANKA_1330500	60	WD repeat-containing protein 79, putative
PBANKA_1343500	60	conserved protein, unknown function
PBANKA_1344800	60	conserved Plasmodium protein, unknown function
PBANKA_1346500	60	protein tyrosine phosphatase-like protein
PBANKA_1347600	60	eukaryotic translation initiation factor 6, putative
PBANKA_1349800	60	thrombospondin-related anonymous protein
PBANKA_1362700	60	conserved Plasmodium protein, unknown function
PBANKA_1406000	60	conserved Plasmodium protein, unknown function
PBANKA_1438600	60	vacuolar iron transporter
PBANKA_1461800	60	26S protease regulatory subunit 8, putative
PBANKA_1463200	60	vacuolar protein sorting-associated protein 26, putative
PBANKA_0112000	61	syntaxin-binding protein, putative
PBANKA_0205500	61	conserved Plasmodium protein, unknown function
PBANKA_0210300	61	seipin domain-containing protein, putative
PBANKA_0302400	61	5'-3' exonuclease, putative
PBANKA_0310400	61	tetratricopeptide repeat protein, putative
PBANKA_0604000	61	conserved Plasmodium protein, unknown function
PBANKA_0607100	61	mitochondrial import inner membrane translocase subunit TIM10, putative
PBANKA_0710900	61	U6 snRNA-associated Sm-like protein LSm3, putative
PBANKA_0714700	61	phosphopantothenoylcysteine decarboxylase, putative
PBANKA_0716300	61	Rab5-interacting protein, putative
PBANKA_0719200	61	mRNA-binding protein PUF2
PBANKA_0721000	61	conserved protein, unknown function
PBANKA_0809200	61	ribosomal protein L35, apicoplast, putative
PBANKA_0820400	61	major facilitator superfamily domain-containing protein, putative
PBANKA_0821000	61	chaperone, putative
PBANKA_0822300	61	NifU-like scaffold protein
PBANKA_0826800	61	protein kinase, putative
PBANKA_0834200	61	conserved Plasmodium protein, unknown function
PBANKA_0835800	61	U2 small nuclear ribonucleoprotein B'', putative
PBANKA_0906800	61	conserved Plasmodium protein, unknown function
PBANKA_0942100	61	metabolite/drug transporter, putative
PBANKA_1028600	61	zinc finger protein, putative
PBANKA_1040521	61	fam-b protein
PBANKA_1104800	61	actin-like protein, putative
PBANKA_1107600	61	6-cysteine protein
PBANKA_1117600	61	LMBR1 domain-containing protein, putative
PBANKA_1123100	61	SURP domain-containing protein, putative
PBANKA_1203000	61	conserved protein, unknown function
PBANKA_1215300	61	conserved Plasmodium protein, unknown function
PBANKA_1337800	61	palmitoyltransferase DHHC5
PBANKA_1341900	61	conserved Apicomplexan protein, unknown function
PBANKA_1345400	61	ER lumen protein retaining receptor 1, putative
PBANKA_1347500	61	ATP-dependent RNA helicase DBP8, putative
PBANKA_1353200	61	mitotic-spindle organizing protein 1, putative
PBANKA_1413100	61	lipoate-protein ligase 1
PBANKA_1447600	61	nucleotidyltransferase, putative
PBANKA_1448100	61	conserved Plasmodium protein, unknown function
PBANKA_0112200	62	myosin E
PBANKA_0303100	62	PCI domain-containing protein, putative
PBANKA_0305200	62	conserved Plasmodium protein, unknown function
PBANKA_0312500	62	origin recognition complex subunit 5, putative
PBANKA_0407400	62	serine/threonine protein kinase ARK2, putative
PBANKA_0410400	62	glycogen synthase kinase 3, putative
PBANKA_0414200	62	CS domain-containing protein, putative
PBANKA_0415400	62	conserved Plasmodium protein, unknown function, pseudogene
PBANKA_0513700	62	conserved Plasmodium protein, unknown function
PBANKA_0524500	62	conserved rodent malaria protein, unknown function
PBANKA_0524600	62	PIR protein
PBANKA_0604900	62	conserved Plasmodium protein, unknown function
PBANKA_0605000	62	thiosulfate sulfurtransferase, putative
PBANKA_0621600	62	conserved Plasmodium protein, unknown function
PBANKA_0713400	62	phosphatase, putative
PBANKA_0715300	62	conserved Plasmodium protein, unknown function
PBANKA_0718300	62	DNA helicase MCM9, putative
PBANKA_0807900	62	conserved Plasmodium protein, unknown function
PBANKA_0817900	62	zinc finger protein, putative
PBANKA_0823800	62	3-oxoacyl-[acyl-carrier-protein] reductase, putative
PBANKA_0826200	62	protein phosphatase-beta, putative
PBANKA_0827900	62	conserved protein, unknown function
PBANKA_0904000	62	conserved Plasmodium protein, unknown function
PBANKA_0924700	62	RAP protein, putative
PBANKA_0924800	62	golgi protein 2
PBANKA_0939700	62	conserved protein, unknown function
PBANKA_0942800	62	syntaxin, putative
PBANKA_1019100	62	DEAD/DEAH box helicase, putative
PBANKA_1019200	62	conserved Plasmodium protein, unknown function
PBANKA_1038300	62	translocation associated membrane protein, putative
PBANKA_1103300	62	myosin B
PBANKA_1106400	62	transcription factor 25, putative
PBANKA_1106900	62	PIMMS2 protein
PBANKA_1109100	62	ERCC4 domain-containing protein, putative
PBANKA_1113900	62	conserved Plasmodium protein, unknown function
PBANKA_1138100	62	14-3-3 protein, putative
PBANKA_1203600	62	conserved Plasmodium protein, unknown function
PBANKA_1213100	62	prohibitin 2
PBANKA_1213600	62	cysteine--tRNA ligase, putative
PBANKA_1218100	62	oocyst capsule protein Cap380
PBANKA_1226800	62	DNA repair and recombination protein RAD54, putative
PBANKA_1232000	62	conserved Plasmodium protein, unknown function
PBANKA_1232100	62	serine/arginine-rich splicing factor 1, putative
PBANKA_1232700	62	zinc finger protein, putative
PBANKA_1239900	62	acyl-CoA synthetase, putative
PBANKA_1241000	62	ADP-ribosylation factor GTPase-activating protein 2, putative
PBANKA_1350100	62	conserved Plasmodium protein, unknown function
PBANKA_1354600	62	inner membrane complex suture component, putative
PBANKA_1355500	62	casein kinase II beta chain, putative
PBANKA_1358500	62	inner membrane complex protein, putative
PBANKA_1429700	62	W2 domain-containing protein, putative
PBANKA_1450100	62	N6-adenosine-methyltransferase, putative
PBANKA_1452500	62	conserved Plasmodium protein, unknown function
PBANKA_0112400	63	cytosolic Fe-S cluster assembly factor NAR1, putative
PBANKA_0202900	63	transcription initiation factor TFIIB, putative
PBANKA_0208200	63	conserved Plasmodium protein, unknown function
PBANKA_0303600	63	26S proteasome regulatory subunit RPN1, putative
PBANKA_0306400	63	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, putative
PBANKA_0308600	63	asparagine--tRNA ligase, putative
PBANKA_0404500	63	conserved Plasmodium protein, unknown function
PBANKA_0408800	63	conserved Plasmodium protein, unknown function
PBANKA_0505700	63	ATP-dependent RNA helicase ROK1, putative
PBANKA_0508400	63	RNA-binding protein, putative
PBANKA_0600500	63	GPN-loop GTPase, putative
PBANKA_0601700	63	conserved Plasmodium protein, unknown function
PBANKA_0613500	63	conserved Plasmodium protein, unknown function
PBANKA_0702500	63	leucine--tRNA ligase, putative
PBANKA_0805400	63	DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative
PBANKA_0818700	63	GPN-loop GTPase, putative
PBANKA_0833500	63	conserved Plasmodium protein, unknown function
PBANKA_0904500	63	SUMO-activating enzyme subunit 1, putative
PBANKA_0912900	63	conserved Plasmodium protein, unknown function
PBANKA_0915500	63	glycine cleavage system H protein, putative
PBANKA_0916900	63	conserved Plasmodium protein, unknown function
PBANKA_0926100	63	JmjC domain-containing protein, putative
PBANKA_1011200	63	conserved Plasmodium protein, unknown function
PBANKA_1012100	63	HP12 protein homolog, putative
PBANKA_1030700	63	conserved Plasmodium protein, unknown function
PBANKA_1037000	63	trafficking protein particle complex subunit 1, putative
PBANKA_1037600	63	rRNA biogenesis protein RRP5, putative
PBANKA_1105900	63	conserved protein, unknown function
PBANKA_1113500	63	ras-related protein Rab-1A, putative
PBANKA_1116100	63	conserved protein, unknown function
PBANKA_1121500	63	cytochrome b-c1 complex subunit 9, putative
PBANKA_1206100	63	eukaryotic translation initiation factor 3 subunit D, putative
PBANKA_1226300	63	zinc finger protein, putative
PBANKA_1227100	63	U3 small nucleolar RNA-associated protein 14, putative
PBANKA_1227800	63	cyclin-like protein, putative
PBANKA_1311800	63	U3 small nucleolar RNA-associated protein 12, putative
PBANKA_1320000	63	conserved Plasmodium protein, unknown function
PBANKA_1349900	63	conserved Plasmodium protein, unknown function
PBANKA_1359100	63	nuclear import protein MOG1, putative
PBANKA_1430000	63	histone-lysine N-methyltransferase, putative
PBANKA_1440200	63	conserved protein, unknown function
PBANKA_1445300	63	sun-family protein, putative
PBANKA_1447700	63	elongation factor G, putative
PBANKA_1451000	63	conserved Plasmodium protein, unknown function
PBANKA_1452200	63	periodic tryptophan protein 1, putative
PBANKA_1459900	63	signal recognition particle receptor subunit beta, putative
PBANKA_1462900	63	rRNA-processing protein FCF2, putative
PBANKA_1464400	63	conserved Plasmodium protein, unknown function
PBANKA_0200400	64	Plasmodium exported protein, unknown function
PBANKA_0211300	64	cysteine desulfurase IscS, putative
PBANKA_0211600	64	mTERF domain-containing protein, putative
PBANKA_0212800	64	alpha/beta hydrolase, putative
PBANKA_0213400	64	60S ribosomal export protein NMD3, putative
PBANKA_0305600	64	acyl carrier protein, putative
PBANKA_0416200	64	mitochondrial carrier protein, putative
PBANKA_0506200	64	RNA-binding protein, putative
PBANKA_0607500	64	mago-binding protein, putative
PBANKA_0612000	64	ATP-dependent Clp protease proteolytic subunit, putative
PBANKA_0806000	64	ubiquitin-conjugating enzyme E2, putative
PBANKA_0909400	64	conserved Plasmodium protein, unknown function
PBANKA_0915800	64	pre-mRNA-splicing factor 38A, putative
PBANKA_1007400	64	zinc finger protein, putative
PBANKA_1009400	64	ER membrane protein complex subunit 4, putative
PBANKA_1009800	64	cytochrome c oxidase assembly protein COX15, putative
PBANKA_1025200	64	H/ACA ribonucleoprotein complex subunit 4, putative
PBANKA_1109500	64	conserved protein, unknown function
PBANKA_1113000	64	purine nucleoside phosphorylase, putative
PBANKA_1116300	64	malate:quinone oxidoreductase, putative
PBANKA_1116500	64	mitochondrial import receptor subunit TOM40, putative
PBANKA_1200900	64	conserved protein, unknown function
PBANKA_1210900	64	phosphoglucomutase, putative
PBANKA_1211400	64	zinc finger protein, putative
PBANKA_1222900	64	26S proteasome regulatory subunit RPN10, putative
PBANKA_1238700	64	MerC domain-containing protein, putative
PBANKA_1314200	64	conserved Plasmodium protein, unknown function
PBANKA_1317700	64	RNA-binding protein, putative
PBANKA_1332500	64	pre-rRNA-processing protein PNO1, putative
PBANKA_1348400	64	histone H3-like centromeric protein CSE4, putative
PBANKA_1365600	64	fam-a protein
PBANKA_1401500	64	ATP synthase-associated protein, putative
PBANKA_1401700	64	SNARE protein, putative
PBANKA_1405300	64	RED-like protein, putative
PBANKA_1413400	64	general transcription factor IIH subunit 2, putative
PBANKA_1416600	64	ferredoxin, putative
PBANKA_1427000	64	protein phosphatase PPM7
PBANKA_1427400	64	ribosomal protein L33, apicoplast, putative
PBANKA_1431100	64	conserved Plasmodium protein, unknown function
PBANKA_1435300	64	pre-mRNA-processing factor 17, putative
PBANKA_0200500	65	PIR protein, pseudogene
PBANKA_0201000	65	fam-b protein
PBANKA_0205200	65	conserved Plasmodium protein, unknown function
PBANKA_0524100	65	conserved Plasmodium protein, unknown function
PBANKA_0524821	65	fam-a protein
PBANKA_0614500	65	eukaryotic translation initiation factor 3 subunit I, putative
PBANKA_0836921	65	PIR protein
PBANKA_0930900	65	ubiquitin carboxyl-terminal hydrolase UCH54, putative
PBANKA_1135600	65	exosome complex exonuclease RRP44, putative
PBANKA_1137100	65	protein arginine N-methyltransferase 5, putative
PBANKA_1209300	65	conserved Plasmodium protein, unknown function
PBANKA_1231900	65	conserved protein, unknown function
PBANKA_1242200	65	conserved Plasmodium protein, unknown function
PBANKA_1337500	65	TOG domain-containing protein, putative
PBANKA_1341300	65	GTPase-activating protein, putative
PBANKA_0201250	66	PIR protein, pseudogene
PBANKA_0207300	66	conserved protein, unknown function
PBANKA_0207700	66	FtsJ-like methyltransferase, putative
PBANKA_0209300	66	actin-related protein
PBANKA_0310000	66	protein SIS1, putative
PBANKA_0311500	66	conserved Plasmodium protein, unknown function
PBANKA_0313500	66	TMEM121 domain-containing protein, putative
PBANKA_0509200	66	Eps15-like protein, putative
PBANKA_0600031	66	PIR protein
PBANKA_0611400	66	pantothenate kinase 2, putative
PBANKA_0614200	66	conserved Plasmodium protein, unknown function
PBANKA_0616400	66	conserved protein, unknown function
PBANKA_0617900	66	apoptosis-inducing factor, putative
PBANKA_0706600	66	conserved Plasmodium protein, unknown function
PBANKA_0710400	66	conserved Plasmodium protein, unknown function
PBANKA_0711400	66	perforin-like protein 4
PBANKA_0711600	66	perforin-like protein 5
PBANKA_0716800	66	conserved Plasmodium protein, unknown function
PBANKA_0717600	66	GTP:AMP phosphotransferase, putative
PBANKA_0800500	66	chitinase
PBANKA_0809500	66	apicoplast integral membrane protein, putative
PBANKA_0819200	66	50S ribosomal protein L3, apicoplast, putative
PBANKA_0906000	66	alpha/beta hydrolase, putative
PBANKA_0916300	66	RNA-binding protein, putative
PBANKA_0916400	66	ubiquitin-like protein, putative
PBANKA_0925600	66	conserved Plasmodium protein, unknown function
PBANKA_1020400	66	nucleolar GTP-binding protein 2, putative
PBANKA_1025700	66	inner membrane complex protein 1l, putative
PBANKA_1027600	66	conserved protein, unknown function
PBANKA_1112300	66	ras-related protein Rab-1B, putative
PBANKA_1130800	66	phosphoinositide phosphatase SAC1, putative
PBANKA_1202900	66	conserved Plasmodium protein, unknown function
PBANKA_1334400	66	inorganic anion antiporter, putative
PBANKA_1336600	66	conserved protein, unknown function
PBANKA_1344300	66	chromatin assembly factor 1 subunit B, putative
PBANKA_1351500	66	calcium-dependent protein kinase 5
PBANKA_1354100	66	ras-related protein Rab-11B, putative
PBANKA_1432300	66	cell traversal protein for ookinetes and sporozoites
PBANKA_1440800	66	conserved Plasmodium protein, unknown function
PBANKA_1442300	66	conserved Plasmodium protein, unknown function
PBANKA_1458700	66	conserved Plasmodium protein, unknown function
PBANKA_1459800	66	conserved Plasmodium protein, unknown function
PBANKA_1460000	66	rac-beta serine/threonine protein kinase, putative
PBANKA_0201360	67	PIR protein, pseudogene
PBANKA_0208400	67	major facilitator superfamily-related transporter, putative
PBANKA_0210700	67	conserved Plasmodium protein, unknown function
PBANKA_0214400	67	AP2 domain transcription factor AP2-L
PBANKA_0302700	67	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial, putative
PBANKA_0307200	67	monocarboxylate transporter, putative
PBANKA_0316500	67	fam-a protein, pseudogene
PBANKA_0400200	67	PIR protein, pseudogene
PBANKA_0401500	67	exportin-1, putative
PBANKA_0402800	67	EH domain-containing protein, putative
PBANKA_0403300	67	conserved Plasmodium membrane protein, unknown function
PBANKA_0404800	67	FAD-dependent glycerol-3-phosphate dehydrogenase, putative
PBANKA_0408900	67	conserved Plasmodium protein, unknown function
PBANKA_0410500	67	major facilitator superfamily-related transporter, putative
PBANKA_0415900	67	conserved protein, unknown function
PBANKA_0510500	67	conserved Plasmodium protein, unknown function
PBANKA_0515200	67	MORN repeat-containing protein 1, putative
PBANKA_0520300	67	conserved Plasmodium protein, unknown function
PBANKA_0523200	67	serpentine receptor, putative
PBANKA_0607400	67	protein phosphatase PPM11, putative
PBANKA_0718000	67	conserved Plasmodium protein, unknown function
PBANKA_0722100	67	PIR protein, pseudogene
PBANKA_0722700	67	PIR protein, pseudogene
PBANKA_0800600	67	centrin, putative
PBANKA_0802800	67	conserved Plasmodium protein, unknown function
PBANKA_0804341	67	tRNA Histidine
PBANKA_0809400	67	plasma membrane protein 1
PBANKA_0825200	67	thiamine pyrophosphokinase, putative
PBANKA_0916500	67	conserved Plasmodium protein, unknown function
PBANKA_0922200	67	autophagy-related protein 7, putative
PBANKA_0943300	67	actin-like protein, putative
PBANKA_1000091	67	PIR protein, pseudogene
PBANKA_1003800	67	V-type proton ATPase subunit B, putative
PBANKA_1024000	67	thioredoxin-like protein, putative
PBANKA_1027300	67	Btz domain-containing protein, putative
PBANKA_1031900	67	eukaryotic translation initiation factor 2 subunit gamma, putative
PBANKA_1032000	67	conserved Plasmodium protein, unknown function
PBANKA_1111800	67	glutathione synthetase
PBANKA_1118700	67	acyl-CoA synthetase, putative
PBANKA_1118800	67	conserved Plasmodium protein, unknown function
PBANKA_1203100	67	ADP/ATP carrier protein, putative
PBANKA_1230800	67	pyridoxal kinase, putative
PBANKA_1237300	67	magnesium transporter NIPA, putative
PBANKA_1302200	67	translocation protein SEC62, putative
PBANKA_1323700	67	FYVE and coiled-coil domain-containing protein, putative
PBANKA_1341800	67	conserved Plasmodium protein, unknown function
PBANKA_1344400	67	AMP deaminase
PBANKA_1344700	67	apicoplast calcium binding protein 1, putative
PBANKA_1353300	67	ABC transporter B family member 5, putative
PBANKA_1354000	67	RNA lariat debranching enzyme, putative
PBANKA_1363400	67	conserved Plasmodium protein, unknown function
PBANKA_1400051	67	PIR protein
PBANKA_1400061	67	PIR protein
PBANKA_1403000	67	small heat shock protein, putative
PBANKA_1408400	67	conserved Plasmodium protein, unknown function
PBANKA_1408900	67	conserved Plasmodium protein, unknown function
PBANKA_1414200	67	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61, putative
PBANKA_1431800	67	conserved protein, unknown function
PBANKA_1435900	67	conserved Plasmodium protein, unknown function
PBANKA_1441600	67	ataxin-3, putative
PBANKA_1458200	67	5-formyltetrahydrofolate cyclo-ligase, putative
PBANKA_1460500	67	serine/threonine protein kinase, putative
PBANKA_API00370	67	apicoplast ribosomal protein S17
PBANKA_0202100	68	conserved protein, unknown function
PBANKA_0202200	68	conserved Plasmodium protein, unknown function
PBANKA_0210600	68	ubiquitin carboxyl-terminal hydrolase, putative
PBANKA_0309400	68	conserved Plasmodium protein, unknown function
PBANKA_0314000	68	AP-2 complex subunit sigma, putative
PBANKA_0409200	68	valine--tRNA ligase, putative
PBANKA_0409900	68	heptatricopeptide repeat-containing protein, putative
PBANKA_0418400	68	conserved protein, unknown function
PBANKA_0520800	68	conserved Plasmodium protein, unknown function
PBANKA_0606500	68	ribosomal protein L29, apicoplast, putative
PBANKA_0611200	68	conserved protein, unknown function
PBANKA_0612100	68	conserved protein, unknown function
PBANKA_0613000	68	conserved Plasmodium protein, unknown function
PBANKA_0709700	68	protein kinase 1
PBANKA_0710100	68	2-oxoglutarate dehydrogenase E1 component, putative
PBANKA_0721300	68	protein transport protein GOT1, putative
PBANKA_0721800	68	apical merozoite protein, putative
PBANKA_0815800	68	GINS complex subunit Psf3, putative
PBANKA_0825400	68	conserved Plasmodium protein, unknown function
PBANKA_0827200	68	monocarboxylate transporter, putative
PBANKA_0900900	68	reticulocyte binding protein, putative
PBANKA_0902800	68	conserved Plasmodium protein, unknown function
PBANKA_0905800	68	DnaJ protein, putative
PBANKA_0906300	68	methyltransferase, putative
PBANKA_0907700	68	conserved protein, unknown function
PBANKA_0910600	68	ubiquitin-related modifier 1, putative
PBANKA_0914900	68	conserved Plasmodium protein, unknown function
PBANKA_0921000	68	conserved Plasmodium protein, unknown function
PBANKA_0923900	68	U6 snRNA-associated Sm-like protein LSm1, putative
PBANKA_0926000	68	conserved Plasmodium protein, unknown function
PBANKA_1040151	68	fam-a protein, pseudogene
PBANKA_1104600	68	MMS19-like protein, putative
PBANKA_1105300	68	conserved Plasmodium protein, unknown function
PBANKA_1107800	68	longevity-assurance (LAG1) protein, putative
PBANKA_1108400	68	single-stranded DNA-binding protein, putative
PBANKA_1112100	68	conserved Plasmodium protein, unknown function
PBANKA_1113600	68	conserved protein, unknown function
PBANKA_1114000	68	aspartate--tRNA ligase, putative
PBANKA_1116200	68	ras GTPAse, putative
PBANKA_1125000	68	conserved Plasmodium protein, unknown function
PBANKA_1142300	68	rhoptry protein RHOP148, putative
PBANKA_1145300	68	conserved Plasmodium protein, unknown function
PBANKA_1209200	68	50S ribosomal protein L22, mitochondrial, putative
PBANKA_1209600	68	BET1-like protein, putative
PBANKA_1226700	68	AAA family ATPase, putative
PBANKA_1235600	68	adenosylhomocysteinase, putative
PBANKA_1235800	68	conserved protein, unknown function
PBANKA_1304700	68	major facilitator superfamily domain-containing protein, putative
PBANKA_1310000	68	conserved Plasmodium protein, unknown function
PBANKA_1312500	68	Appr-1-p processing domain protein
PBANKA_1322600	68	golgi apparatus membrane protein TVP23, putative
PBANKA_1345700	68	GPI transamidase subunit PIG-U, putative
PBANKA_1348000	68	transmembrane emp24 domain-containing protein, putative
PBANKA_1354200	68	mitochondrial pyruvate carrier protein 1, putative
PBANKA_1355300	68	conserved Plasmodium protein, unknown function
PBANKA_1419400	68	protein kinase domain-containing protein, putative
PBANKA_1425300	68	trypsin-like serine protease, putative
PBANKA_1438300	68	phospholipid-transporting ATPase, putative
PBANKA_1438500	68	conserved Plasmodium protein, unknown function
PBANKA_1440000	68	isoleucine--tRNA ligase, putative
PBANKA_1449100	68	conserved Plasmodium protein, unknown function
PBANKA_0203200	69	bromodomain protein 3, putative
PBANKA_0311400	69	serine/threonine protein kinase STK2
PBANKA_0503800	69	conserved Plasmodium protein, unknown function
PBANKA_0602100	69	conserved Plasmodium protein, unknown function
PBANKA_0609700	69	conserved Plasmodium protein, unknown function
PBANKA_0809100	69	proteasome activator 28, putative
PBANKA_0818600	69	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43, putative
PBANKA_0822800	69	conserved Plasmodium protein, unknown function
PBANKA_0903900	69	coatomer subunit gamma, putative
PBANKA_0919200	69	fam-d protein
PBANKA_0927800	69	tRNA nucleotidyltransferase, putative
PBANKA_0938300	69	heat shock protein J2, putative
PBANKA_1005600	69	conserved Plasmodium protein, unknown function
PBANKA_1008100	69	ribosome biogenesis GTPase A, putative
PBANKA_1039200	69	conserved Plasmodium protein, unknown function
PBANKA_1102400	69	conserved protein, unknown function
PBANKA_1121000	69	conserved Plasmodium protein, unknown function
PBANKA_1125700	69	ribosomal protein L46, mitochondrial, putative
PBANKA_1145500	69	conserved protein, unknown function
PBANKA_1218000	69	nicotinamidase, putative
PBANKA_1230300	69	zinc finger protein, putative
PBANKA_1246981	69	PIR protein, pseudogene
PBANKA_1309100	69	ribosomal protein S29, mitochondrial, putative
PBANKA_1315600	69	ribosome biogenesis protein TSR1, putative
PBANKA_1320500	69	V-type H(+)-translocating pyrophosphatase, putative
PBANKA_1334300	69	exported protein 2
PBANKA_1339700	69	DEAD box helicase, putative
PBANKA_1353100	69	conserved Plasmodium protein, unknown function
PBANKA_1356600	69	UDP-N-acetylglucosamine pyrophosphorylase, putative
PBANKA_1429200	69	kelch domain-containing protein, putative
PBANKA_1431000	69	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_1461300	69	conserved Plasmodium protein, unknown function
PBANKA_0203300	70	DNA-directed RNA polymerase II subunit RPB9, putative
PBANKA_0403000	70	60S ribosomal protein L44, putative
PBANKA_0405400	70	40S ribosomal protein S12, putative
PBANKA_0415200	70	vacuolar protein sorting-associated protein 46, putative
PBANKA_0511500	70	DNA-directed RNA polymerase II subunit RPB7, putative
PBANKA_0514000	70	transcription elongation factor SPT4, putative
PBANKA_0712400	70	rRNA-processing protein FCF1, putative
PBANKA_0811000	70	small nuclear ribonucleoprotein Sm D3, putative
PBANKA_0916650	70	conserved Plasmodium protein, unknown function
PBANKA_0920000	70	multiprotein-bridging factor 1, putative
PBANKA_0937300	70	G-patch domain-containing protein, putative
PBANKA_0937700	70	60S ribosomal protein L36, putative
PBANKA_1008000	70	armadillo-type repeat protein ATRP, putative
PBANKA_1135100	70	40S ribosomal protein S15, putative
PBANKA_1202400	70	60S ribosomal protein L13, putative
PBANKA_1206400	70	flap endonuclease, putative
PBANKA_1223600	70	YEATS domain-containing protein, putative
PBANKA_1237000	70	18S rRNA (guanine-N(7))-methyltransferase, putative
PBANKA_1325900	70	conserved protein, unknown function
PBANKA_1406800	70	40S ribosomal protein S27, putative
PBANKA_1435100	70	ribulose-phosphate 3-epimerase, putative
PBANKA_0203400	71	FAD-linked sulfhydryl oxidase ERV1, putative
PBANKA_0203500	71	selenocysteine-specific elongation factor, putative
PBANKA_0209700	71	zinc-carboxypeptidase, putative
PBANKA_0410000	71	conserved protein, unknown function
PBANKA_0511200	71	U3 small nucleolar ribonucleoprotein protein MPP10, putative
PBANKA_0609600	71	HSP20-like chaperone, putative
PBANKA_0809300	71	peptide deformylase, putative
PBANKA_0830800	71	heptatricopeptide repeat-containing protein, putative
PBANKA_0835900	71	protein kish, putative
PBANKA_0929000	71	tRNA m(1)G methyltransferase, putative
