cluster_id	target	count_both	count_only_cluster	count_only_target	count_none	p.value	odds.ratio	fdr
0	Tubulin and microtubules	12	1396	12	2393	0.205225650007221	1.7138483466483	0.927752920367698
0	Proteins targeted by the thioredoxin superfamily enzymes	29	1379	9	2396	1.3028410887623e-06	5.59603391593666	8.71600688381977e-05
0	Arginine and proline metabolism	4	1404	2	2403	0.202105201473028	3.42192912640416	0.924673194090343
0	Pyridoxal phosphate (Vitamin B6) metabolism	9	1399	13	2392	0.825158319379114	1.18363959813785	1
0	Transporters of the plasma membrane	27	1381	34	2371	0.231776844506747	1.36324510397308	0.993854130169466
0	Mitochondrial TCA cycle	13	1395	5	2400	0.00271891835978813	4.47128875459427	0.0620098766828953
0	Possible paths for apoptosis	10	1398	10	2395	0.249090252920146	1.71282726715082	0.993854130169466
0	Phosphatidylethanolamine and phosphatidylserine metabolism	18	1390	13	2392	0.0231587509211293	2.38218101861936	0.297946237812222
0	Structure and organization of centromeric chromatin	7	1401	4	2401	0.112599715672112	2.99820597005833	0.748303408456715
0	Chaperone-mediated modulation of nucleosome-histone interactions	6	1402	7	2398	0.567999153866378	1.46586094241214	1
0	Acetylation recognition by the bromodomain and other modules	7	1401	5	2400	0.140783366406859	2.39772599051211	0.827774043065323
0	Putative organization of the kinetochore	13	1395	22	2383	1	1.00941643016914	1
0	Plasmodium falciparum histone acetylation and methylation	3	1405	4	2401	0.713970969494672	1.28156282244975	1
0	Histone acetylation	13	1395	11	2394	0.0907816320449709	2.02780012150448	0.685866783481392
0	Protein arginine methylation	8	1400	2	2403	0.00697639934538071	6.86236164322942	0.129960354112421
0	Nucleosome assembly and regulation	19	1389	19	2386	0.127041550627582	1.71744529107517	0.783213257978182
0	Compartmentalization of transcription site in the nucleus	2	1406	2	2403	0.629248993001911	1.70877201051909	1
0	Pentose Phosphate Cycle	6	1402	3	2402	0.084413057658869	3.42538329122543	0.651603872005192
0	Thiamine metabolism	10	1398	5	2400	0.0281650702936611	3.43232126658977	0.34152939123034
0	RNA polymerase II transcribes mRNA	23	1385	15	2390	0.0035921780717954	2.64526656355501	0.0775215203235847
0	tRNA thiolation	5	1403	2	2403	0.108891313798337	4.28018804657923	0.74194912251237
0	Genes coding for GPI-anchored membrane proteins	10	1398	15	2390	0.835843448284815	1.13967869242076	1
0	Subcellular localization of proteins involved in invasion	17	1391	22	2383	0.40677054704364	1.32367055605816	1
0	Functional annotation of merozoite invasion-related proteins	19	1389	23	2382	0.264539389340779	1.41647711255587	1
0	Maturation and export of 60S and 40S ribosomal subunits	55	1353	32	2373	7.40794527170019e-07	3.01356481340547	5.3099093429651e-05
0	Pre-ribosomal particles along the 60S assembly pathway	14	1394	10	2395	0.0343600747270741	2.40474314517688	0.391821988507033
0	Structure of the mitotic centrosome	9	1399	21	2384	0.569366929028471	0.730375101478848	1
0	Centriole proteins	7	1401	12	2393	1	0.996372565864746	1
0	Classical clathrin-mediated vesicular transport	24	1384	14	2391	0.00111700226865095	2.96071955698108	0.0315749796222881
0	Molecular model of vesicle exocytosis	10	1398	8	2397	0.139628348590864	2.14282320747711	0.827774043065323
0	Molecular motor prototypes	12	1396	29	2376	0.33391456613	0.704339803574212	1
0	Genes coding for Fe-S containing proteins	12	1396	5	2400	0.00921725990654465	4.12445326202916	0.165170005646742
0	Maturation of cytosolic and nuclear Fe-S proteins	11	1397	3	2402	0.00336738607633493	6.30147548058146	0.0734602592956979
0	Nucleotide excision repair	14	1394	15	2390	0.246306427050545	1.59991252414499	0.993854130169466
0	DNA Replication	19	1389	19	2386	0.127041550627582	1.71744529107517	0.783213257978182
0	Kinetochores power chromosome movements in mitosis	10	1398	29	2376	0.181713541285056	0.586134741318639	0.88811705484123
0	Regulation of spindle microtubule dynamics	17	1391	28	2377	0.878081222850833	1.03753389229063	1
0	Control of the mitotic spindle organization by kinesins	5	1403	5	2400	0.513660174191755	1.71028730996382	1
0	Control of microtubule assembly	5	1403	16	2389	0.260997387726465	0.532198468529898	1
0	Pre-ribosomal particles along the 40S assembly pathway	9	1399	6	2399	0.103819358753925	2.57153519056142	0.74151406768373
0	Transcription and processing of snRNAs	15	1393	6	2399	0.00216997589712922	4.30372539339807	0.0522538942634045
0	Proteins containing histone post translational modification-binding modules	16	1392	9	2396	0.00645185902238524	3.05908744992133	0.123322676742163
0	Histone chaperones	15	1393	10	2395	0.0213255248132816	2.5783027289757	0.279740707844812
0	Phosphoinositides and membrane traffic	12	1396	11	2394	0.1346817029504	1.87053484308204	0.813671405917712
0	Calcium � calmodulin activation of protein kinases	6	1402	14	2391	0.645013214123547	0.730952054590058	1
0	Inositol Phosphate metabolism	12	1396	12	2393	0.205225650007221	1.7138483466483	0.927752920367698
0	The structures of RNA polymerases	10	1398	11	2394	0.36552197827836	1.55651325769113	1
0	Mechanism of Fe�S-protein biogenesis	8	1400	11	2394	0.640224110225633	1.24354550363353	1
0	Selenocysteine biosynthesis	9	1399	1	2404	0.000840291011765767	15.4563760199791	0.0254145198949475
0	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	3	1405	7	2398	0.753839113436051	0.731526543916831	1
0	Pyruvate metabolism	8	1400	9	2396	0.451950449459774	1.52103240900727	1
0	Chaperone-assisted protein folding	50	1358	21	2384	1.24562737096511e-08	4.17812670824536	1.31577585975104e-06
0	Sphingomyelin and ceramide metabolism	8	1400	10	2395	0.6253433533095	1.36841594218574	1
0	Generation of polyphosphates	9	1399	5	2400	0.048933564961972	3.08696673146695	0.474442825500859
0	Cleavage and polyadenylation of pre-mRNA	9	1399	6	2399	0.103819358753925	2.57153519056142	0.74151406768373
0	Protein factors in pre-mRNA 3�-end processing	11	1397	7	2398	0.0475034981832254	2.69668256636738	0.472781583450483
0	Oxidative protein folding in the endoplasmic reticulum	8	1400	1	2404	0.00206751267848876	13.729548001362	0.0506036334844748
0	Transporters of the mitochondrial and apicoplast membranes	20	1388	10	2395	0.00102582927921151	3.44984113164006	0.0294119909053929
0	Phosphatases of Plasmodium falciparum and their timed expression	18	1390	23	2382	0.416074316829511	1.34099129721806	1
0	Transporters of the ER/Golgi and digestive vacuole membranes	15	1393	15	2390	0.182402323033653	1.71538546579959	0.888547238661511
0	CCR4 � NOT complex	11	1397	7	2398	0.0475034981832254	2.69668256636738	0.472781583450483
0	Encoded proteins that could be constituents of P-bodies	24	1384	19	2386	0.0160181685789046	2.17723257358981	0.232603577572214
0	Isoprenoids metabolism	8	1400	6	2399	0.16312889230081	2.28426495918457	0.861058481992835
0	Rab and other proteins involved in intracellular traffic	10	1398	6	2399	0.0397163225621113	2.85921554400189	0.43408361474488
0	Rab proteins	7	1401	6	2399	0.251597439895639	1.99740446541243	0.993854130169466
0	Endosome maturation	9	1399	3	2402	0.0122584143372231	5.14857840203107	0.196821100598454
0	Rab cycle	24	1384	19	2386	0.0160181685789046	2.17723257358981	0.232603577572214
0	Molecular markers of resistance to antimalarial drugs	7	1401	5	2400	0.140783366406859	2.39772599051211	0.827774043065323
0	ATP synthase complex	13	1395	7	2398	0.0174922206862301	3.19140753927143	0.242116461498371
0	DNA mismatch repair system	10	1398	15	2390	0.835843448284815	1.13967869242076	1
0	Base excision repair of AP sites	18	1390	19	2386	0.170058083511314	1.62590998264313	0.862806282753574
0	Actin and filaments	8	1400	20	2385	0.434468136043606	0.681493376754676	1
0	A model for UbpX function in the regulation of PCNA deubiquitylation	8	1400	8	2397	0.3048923418547	1.71180910625582	1
0	Model for translesion DNA synthesis	5	1403	7	2398	0.769141462332264	1.22077333957687	1
0	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	12	1396	10	2395	0.118762017916461	2.05836970172686	0.763016298221872
0	Phosphatidylcholine metabolism	7	1401	6	2399	0.251597439895639	1.99740446541243	0.993854130169466
0	Components of the linear motor responsible for merozoite motility in invasion	13	1395	21	2384	0.860174547527633	1.05791175295479	1
0	Parasite encoded proteins associated with the membrane of infected erythrocytes	25	1383	9	2396	1.74791624420706e-05	4.81035673067214	0.000889285457973605
0	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	23	1385	12	2393	0.000629952745233509	3.3105267549279	0.0203921799948976
0	Asparagine and Aspartate metabolism	4	1404	4	2401	0.477742754600186	1.70978149033556	1
0	Biosynthesis of Fe-S proteins in the apicoplast	12	1396	2	2403	0.000248420401154139	10.3208454907136	0.00936761181576469
0	Methionine and Polyamine metabolism	10	1398	9	2396	0.160714915202281	1.90402445778026	0.861058481992835
0	Signal recognition particle-mediated targeting of membrane and secretory proteins	10	1398	2	2403	0.00135421480376141	8.59208722466934	0.0352975209240149
0	Karyopherin/exportin-mediated nuclear export pathways	11	1397	7	2398	0.0475034981832254	2.69668256636738	0.472781583450483
0	tRNA modifications	15	1393	28	2377	0.874313714137644	0.914148009972616	1
0	Schematic depiction of pseudouridylation	8	1400	7	2398	0.192066426138145	1.9572382068756	0.900647937521626
0	The HSP70 chaperone cycle	3	1405	4	2401	0.713970969494672	1.28156282244975	1
0	Organization of chaperone pathways in the cytosol	19	1389	11	2394	0.00380876687448747	2.97613662332913	0.080465211758909
0	The ATG autophagic pathway	7	1401	6	2399	0.251597439895639	1.99740446541243	0.993854130169466
0	Glutamate metabolism	9	1399	5	2400	0.048933564961972	3.08696673146695	0.474442825500859
0	Glycolysis	19	1389	9	2396	0.00119328083293342	3.64034761022136	0.0332627032180191
0	Model for metabolic compartmentalization of PI biosynthesis	7	1401	5	2400	0.140783366406859	2.39772599051211	0.827774043065323
0	Shikimate biosynthesis	4	1404	1	2404	0.0653743639726079	6.84566656522111	0.555959103784001
0	CoA biosynthesis	5	1403	3	2402	0.154482645925259	2.85259109226969	0.857303877730102
0	Utilization of phospholipids	15	1393	11	2394	0.0394330996652182	2.34300538479699	0.43408361474488
0	Structure and processing of pre rRNA	12	1396	13	2392	0.298873674910501	1.5813927366888	1
0	Bulk mRNA transport through the nuclear pore	2	1406	2	2403	0.629248993001911	1.70877201051909	1
0	Posttranslational translocation in eukaryotes	21	1387	6	2399	2.06552132684716e-05	6.0508789553723	0.00101109787877616
0	SRP independent translocation of GPI anchored proteins	5	1403	4	2401	0.304366715175414	2.13875137239581	1
0	Proteasome-mediated proteolysis of ubiquinated proteins	22	1386	16	2389	0.0103614771134682	2.3694938426786	0.180830300580267
0	Aminosugars metabolism	4	1404	4	2401	0.477742754600186	1.70978149033556	1
0	Quality control in mRNA biogenesis	14	1394	8	2397	0.013329789231247	3.00823784355392	0.210652653441832
0	Leucine_ Isoleucine and Valine metabolism	8	1400	3	2402	0.0235480460190383	4.57335099696305	0.299119799748163
0	Classical COPII-mediated vesicular transport	18	1390	7	2398	0.000525200179170628	4.43436513522981	0.0175679459932575
0	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	5	1403	6	2399	0.5477461520041	1.42473702681436	1
0	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	8	1400	6	2399	0.16312889230081	2.28426495918457	0.861058481992835
0	Assisted assembly of Sm-class snRNPs	6	1402	5	2400	0.229476684537204	2.05384137403735	0.990651384652411
0	Lysine metabolism	2	1406	3	2402	1	1.1388839972372	1
0	Mitochondrial division	2	1406	2	2403	0.629248993001911	1.70877201051909	1
0	Import and export through the nuclear pore	17	1391	7	2398	0.000975879695315185	4.1850490212773	0.0283853702680808
0	Putative SUMO substrates	12	1396	9	2396	0.0687112275314876	2.28794396623853	0.579426191830654
0	RNA polymerase I transcribes rRNA	2	1406	7	2398	0.499311384781098	0.487381075098639	1
0	Lipoic acid metabolism	0	1408	6	2399	0.0912368305349747	0	0.685866783481392
0	Acetyl-CoA production in the mitochondrion	5	1403	1	2404	0.0284182403265904	8.56509989738715	0.34152939123034
0	Mitochondrial antioxidant system	6	1402	8	2397	0.782450299274356	1.2821652066548	1
0	Chaperone network and protein quality control of the mitochondrion	19	1389	17	2388	0.0561061925406539	1.92119112153102	0.511841492859511
0	Proteome of the parasitophorous vacuole	15	1393	9	2396	0.0174196629721474	2.86588754710522	0.242116461498371
0	Proteins with ER retention sequences	11	1397	1	2404	0.000135136077746625	18.917565761959	0.00565037725078074
0	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	2	1406	1	2404	0.559125675198901	3.41848478726834	1
0	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	11	1397	5	2400	0.0161095651631977	3.77810950799625	0.232603577572214
0	Interactions between modified host cell membrane and endothelial cell	0	1408	3	2402	0.301093156482118	0	1
0	Rosette formation between normal and infected RBC	0	1408	3	2402	0.301093156482118	0	1
0	Domains of merozoite surface proteins	3	1405	4	2401	0.713970969494672	1.28156282244975	1
0	Nitrogen metabolism	5	1403	4	2401	0.304366715175414	2.13875137239581	1
0	RNA polymerase III transcribes tRNA and 5S rRNA	7	1401	7	2398	0.405817636850101	1.71130111637451	1
0	The Atg8 and Atg12 ubiquitin-like conjugation systems	3	1405	4	2401	0.713970969494672	1.28156282244975	1
0	Structure of the nuclear pore	3	1405	1	2404	0.145504709221881	5.13086908371894	0.835313724489376
0	Biogenesis of cytochrome oxidase	13	1395	7	2398	0.0174922206862301	3.19140753927143	0.242116461498371
0	Protein N-terminal acetylation	4	1404	5	2400	0.733410387903413	1.36736653576861	1
0	Mannose and Fructose metabolism	6	1402	1	2404	0.0120631898619697	10.2810313176005	0.195248564943333
0	tRNA-wybutosine biosynthesis	3	1405	1	2404	0.145504709221881	5.13086908371894	0.835313724489376
0	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	3	1405	3	2402	0.676053870668833	1.70927639103345	1
0	Anaphase promoting complex ubiquitin-ligase	4	1404	6	2399	1	1.13908182203089	1
0	Lsm proteins and RNA processing	5	1403	6	2399	0.5477461520041	1.42473702681436	1
0	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	7	1401	7	2398	0.405817636850101	1.71130111637451	1
0	Exported parasite proteins associated with Maurer�s clefts	2	1406	2	2403	0.629248993001911	1.70877201051909	1
0	Translocon of exported proteins (PTEX)	3	1405	3	2402	0.676053870668833	1.70927639103345	1
0	Post-translational modification �SUMOylation	3	1405	6	2399	1	0.853748128752344	1
0	Activation of eiF5A	3	1405	0	2405	0.0502832600576295	Inf	0.482863650409868
0	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	1	1407	4	2401	0.657622297948076	0.426699319304952	1
0	Different kinesins with different roles	3	1405	2	2403	0.365372390226426	2.56482544713349	1
0	Catabolism of polyphosphates	6	1402	2	2403	0.0581055907963806	5.13970480975208	0.518301869903715
0	Glycine and Serine metabolism	7	1401	3	2402	0.0449385600748272	3.99893266790264	0.460161684031522
0	Pathways of peptide export from the mitochondrion	1	1407	4	2401	0.657622297948076	0.426699319304952	1
0	Role of perforin 1 in merozoite egress	1	1407	4	2401	0.657622297948076	0.426699319304952	1
0	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	10	1398	5	2400	0.0281650702936611	3.43232126658977	0.34152939123034
0	14-3-3 protein	1	1407	2	2403	1	0.853956237238816	1
0	Roles of rhoptry neck proteins during invasion	0	1408	4	2401	0.303626853896847	0	1
0	Folate biosynthesis	4	1404	7	2398	1	0.97599224429013	1
0	Telomerase and some telomerase associated proteins	6	1402	2	2403	0.0581055907963806	5.13970480975208	0.518301869903715
0	Nicotinate and nicotinamide metabolism	2	1406	4	2401	1	0.853852257222792	1
0	ER-to Golgi_ translocation and quality control	11	1397	4	2401	0.00550996202270199	4.72439592734598	0.108483006483842
0	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	5	1403	4	2401	0.304366715175414	2.13875137239581	1
0	Transcription in prokaryotes	1	1407	2	2403	1	0.853956237238816	1
0	Various features of C/D and H/ACA snoRNAs	3	1405	3	2402	0.676053870668833	1.70927639103345	1
0	Merozoite egress	2	1406	1	2404	0.559125675198901	3.41848478726834	1
0	Riboflavin metabolism	2	1406	1	2404	0.559125675198901	3.41848478726834	1
0	Post-translational modification of elongation factor 2	1	1407	4	2401	0.657622297948076	0.426699319304952	1
0	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	5	1403	5	2400	0.513660174191755	1.71028730996382	1
0	Structure of telomere and sub-telomeric regions	0	1408	1	2404	1	0	1
0	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	1408	2	2403	0.534062104321412	0	1
5	FALSE	216	246	1043	2308	6.4758753949903e-11	1.9426768485108	7.64534230455619e-09
5	Genes coding for components involved in ribosome assembly	17	445	115	3236	0.78568899142491	1.07497828255249	1
5	mRNA degradation	3	459	26	3325	1	0.835905421902873	1
5	Splicing of pre-mRNA	12	450	94	3257	1	0.923976998165056	1
5	RNA Degradation Factors	4	458	35	3316	1	0.827503258310244	1
5	Phosphoproteome - Treeck et al 2011	84	378	770	2581	0.0202391247117477	0.744956741230013	0.274458941192416
5	Phosphoproteome - Pease et al 2013	54	408	545	2806	0.0114761831763825	0.681511362136542	0.193183945888428
5	S-nitrosylated proteins	23	439	224	3127	0.189436346052752	0.731435553502424	0.897521414984889
5	S-Glutathionylated proteins	25	437	270	3081	0.0505554387900565	0.65287618008157	0.483165550722111
5	Transcription related proteins encoding genes	15	447	154	3197	0.227039688267649	0.696694820302094	0.99037136475191
5	Translation in prokaryotes � a template for apicoplast and mitochondrion	11	451	37	3314	0.0403913822721689	2.18398698058926	0.43408361474488
5	Nuclear genes with apicoplast signal sequences	25	437	205	3146	0.603287226107536	0.877977213906235	1
5	Terpenoid metabolism	1	461	12	3339	1	0.603645677907322	1
5	N-myristoylation_ S-acylation and prenylation of proteins	2	460	18	3333	1	0.805125095995955	1
5	Proteins of detergent-resistant membranes	10	452	95	3256	0.54287989372753	0.758317553326914	1
5	Genes coding for transport proteins	7	455	125	3226	0.0136505687074817	0.397114206069074	0.214036651530592
5	Chromatin modifying proteins	4	458	27	3324	0.784511521099122	1.07520891833546	1
5	Histone lysine methylation	0	462	16	3335	0.245041851745643	0	0.993854130169466
5	Plasmodium falciparum chromatin landscape	1	461	17	3334	0.714964045965535	0.425486499997835	1
5	Topogenesis of the Rieske FeS protein	2	460	8	3343	0.346291612574447	1.81649184095663	1
5	Nuclear genes with mitochondrial signal sequences	36	426	234	3117	0.499323647805119	1.12560233434372	1
5	Porphyrin metabolism	3	459	14	3337	0.450913362862843	1.5576689665252	1
5	Pyrimidine metabolism	0	462	21	3330	0.0996941716153727	0	0.724950008811786
5	Mitochondrial electron flow	3	459	21	3330	1	1.03641154437846	1
5	Phosphoproteome - Lasonder et al 2011	46	416	460	2891	0.0234412102086672	0.695019654675915	0.299119799748163
5	Established and putative Maurer�s clefts proteins	4	458	45	3306	0.511265388651848	0.641694154396994	1
5	The acidocalcisome	3	459	33	3318	0.61508698417298	0.657222144080555	1
5	ATP-dependent chromatin remodeling complexes	1	461	33	3318	0.115509081680879	0.218152622337603	0.758820395538536
5	Phenylalanine and Tyrosine metabolism	1	461	8	3343	1	0.906462235695328	1
5	Modification of proteins by adenylylation and ADP-ribosylation	4	458	44	3307	0.653786711823672	0.656473763623488	1
5	Protein biosynthesis	6	456	49	3302	1	0.886684873433444	1
5	DNA binding proteins with AP2 domain(s)	1	461	18	3333	0.720044900761158	0.40173078577004	1
5	Heterochromatin structure of the telomeric and subtelomeric regions	1	461	4	3347	0.47594007574458	1.81472069978608	1
5	Total palmitome of Plasmodium falciparum	34	428	275	3076	0.585763542355964	0.888596265412423	1
5	Ribosomal structure	18	444	127	3224	0.896722580735873	1.02915130178117	1
5	Glyoxalase metabolism	0	462	6	3345	1	0	1
5	The phosphoproteome of Plasmodium falciparum infected RBCs	20	442	294	3057	0.000772217051884321	0.470574707696152	0.0238436865097205
5	Proteins involved in steps during passage through prophase	1	461	20	3331	0.502466704643871	0.361345322121136	1
5	Protein phosphorylation	11	451	66	3285	0.5948665834333	1.21389821005904	1
5	Protein kinase coding genes	12	450	72	3279	0.500140927043764	1.21437294982886	1
5	Pre-replicative complex formation and transition to replication	3	459	17	3334	0.726653106992825	1.28172228589822	1
5	Dolichol metabolism	0	462	6	3345	1	0	1
5	Purine metabolism	3	459	30	3321	0.790759952732473	0.723584119423817	1
5	Double strand break repair and homologous recombination	1	461	10	3341	1	0.724783278134294	1
5	Genes involved in excision-repair	3	459	75	3276	0.0211517570287663	0.285549357888421	0.279740707844812
5	Genes coding for enzymes/proteins involved in DNA replication	2	460	56	3295	0.0407279810482025	0.255878331086989	0.43408361474488
5	Fatty acids elongation in the endoplasmic reticulum	2	460	10	3341	0.648496552532275	1.45243926431272	1
5	Fatty acid synthesis in the apicoplast	5	457	23	3328	0.375799309056736	1.58286732165323	1
5	Genes coding for components of the proteasome degradation machinery & their timed transcription	10	452	94	3257	0.541697994502582	0.766618307429417	1
5	Subcellular location of adaptor proteins	0	462	25	3326	0.0642114363865713	0	0.550736550546362
5	Classical COPI-mediated vesicular transport	2	460	28	3323	0.572083635552352	0.516064314995192	1
5	Genes coding for protein traffic related proteins	6	456	54	3297	0.841202923114164	0.803406355110072	1
5	Thioredoxin_ Glutaredoxin and Peroxiredoxin	5	457	19	3332	0.201448036333852	1.91838110841497	0.924673194090343
5	Redox Metabolism	6	456	29	3322	0.306824839563893	1.5070643551191	1
5	Initiation of translation	5	457	37	3314	1	0.979955870237033	1
5	Quality control mechanisms during ribosome maturation	0	462	12	3339	0.381738997592311	0	1
5	Signaling machinery in malaria parasites	1	461	16	3335	0.711698246332312	0.452211294544418	1
5	Ubiquinone metabolism	0	462	7	3344	1	0	1
5	Import of proteins into the mitochondrion	6	456	19	3332	0.112140378130027	2.30679029859401	0.747726707332105
5	Peptidases and proteases	7	455	105	3246	0.0553620844177017	0.475676667471465	0.507359376375924
5	Genes coding for chaperones and their regulators	10	452	92	3259	0.540970567955815	0.783761066760499	1
5	Centrosome proteins	10	452	65	3286	0.720473126713661	1.11838203109948	1
5	Tubulin and microtubules	2	460	22	3329	0.760227343988159	0.657967274663669	1
5	Proteins targeted by the thioredoxin superfamily enzymes	3	459	35	3316	0.616530280479667	0.619299990302704	1
5	Arginine and proline metabolism	0	462	6	3345	1	0	1
5	Pyridoxal phosphate (Vitamin B6) metabolism	2	460	20	3331	1	0.72418500122591	1
5	Transporters of the plasma membrane	3	459	58	3293	0.109883839205836	0.371150477908747	0.74194912251237
5	Mitochondrial TCA cycle	1	461	17	3334	0.714964045965535	0.425486499997835	1
5	Possible paths for apoptosis	3	459	17	3334	0.726653106992825	1.28172228589822	1
5	Phosphatidylethanolamine and phosphatidylserine metabolism	3	459	28	3323	1	0.775724116038849	1
5	Structure and organization of centromeric chromatin	2	460	9	3342	0.633328913997924	1.61424135712969	1
5	Chaperone-mediated modulation of nucleosome-histone interactions	4	458	9	3342	0.0623639603494845	3.24149718875395	0.541837525633833
5	Acetylation recognition by the bromodomain and other modules	4	458	8	3343	0.0475843945475823	3.64774437323835	0.472781583450483
5	Putative organization of the kinetochore	2	460	33	3318	0.429455983925808	0.437223162026978	1
5	Plasmodium falciparum histone acetylation and methylation	4	458	3	3348	0.00551333665239255	9.73723821760883	0.108483006483842
5	Histone acetylation	8	454	16	3335	0.0054936755025766	3.67100533308333	0.108483006483842
5	Protein arginine methylation	2	460	8	3343	0.346291612574447	1.81649184095663	1
5	Nucleosome assembly and regulation	7	455	31	3320	0.214421754715259	1.64737670937095	0.962739287949722
5	Compartmentalization of transcription site in the nucleus	2	460	2	3349	0.0744073375561358	7.27246859152484	0.607054985671401
5	Pentose Phosphate Cycle	0	462	9	3342	0.611536247873692	0	1
5	Thiamine metabolism	2	460	13	3338	0.701916415333221	1.1163248021473	1
5	RNA polymerase II transcribes mRNA	1	461	37	3314	0.0792673818137523	0.194335559584186	0.629929616172102
5	tRNA thiolation	1	461	6	3345	0.595402502795144	1.20926209161244	1
5	Genes coding for GPI-anchored membrane proteins	10	452	15	3336	0.000371967170449871	4.91705054373565	0.0130971598437349
5	Subcellular localization of proteins involved in invasion	7	455	32	3319	0.317585166673977	1.59543170054196	1
5	Functional annotation of merozoite invasion-related proteins	7	455	35	3316	0.341553696930458	1.4574113998794	1
5	Maturation and export of 60S and 40S ribosomal subunits	8	454	79	3272	0.506029697437085	0.72988188773333	1
5	Pre-ribosomal particles along the 60S assembly pathway	3	459	21	3330	1	1.03641154437846	1
5	Structure of the mitotic centrosome	1	461	29	3322	0.252786918994107	0.248539392384447	0.993854130169466
5	Centriole proteins	3	459	16	3335	0.495082186646359	1.36220901554546	1
5	Classical clathrin-mediated vesicular transport	2	460	36	3315	0.312559164547658	0.400430115989101	1
5	Molecular model of vesicle exocytosis	2	460	16	3335	1	0.906258406644588	1
5	Molecular motor prototypes	2	460	39	3312	0.225221815322817	0.369296931637753	0.989103245848784
5	Genes coding for Fe-S containing proteins	1	461	16	3335	0.711698246332312	0.452211294544418	1
5	Maturation of cytosolic and nuclear Fe-S proteins	0	462	14	3337	0.399210582422044	0	1
5	Nucleotide excision repair	0	462	29	3322	0.0418802056622193	0	0.435510739710228
5	DNA Replication	0	462	38	3313	0.0113289408996377	0	0.192688003267566
5	Kinetochores power chromosome movements in mitosis	1	461	38	3313	0.08024590278522	0.189164702514463	0.629929616172102
5	Regulation of spindle microtubule dynamics	1	461	44	3307	0.03692948760729	0.163075118632216	0.414064143172241
5	Control of the mitotic spindle organization by kinesins	1	461	9	3342	1	0.805549909384463	1
5	Control of microtubule assembly	6	456	15	3336	0.0338147562665841	2.9251273214708	0.387806947583054
5	Pre-ribosomal particles along the 40S assembly pathway	2	460	13	3338	0.701916415333221	1.1163248021473	1
5	Transcription and processing of snRNAs	1	461	20	3331	0.502466704643871	0.361345322121136	1
5	Proteins containing histone post translational modification-binding modules	4	458	21	3330	0.534497636338648	1.3847656952227	1
5	Histone chaperones	3	459	22	3329	1	0.989010349571057	1
5	Phosphoinositides and membrane traffic	1	461	22	3329	0.349931072877199	0.328301956047182	1
5	Calcium � calmodulin activation of protein kinases	6	456	14	3337	0.0268084974332502	3.13492112809753	0.33419039968033
5	Inositol Phosphate metabolism	1	461	23	3328	0.350075702806715	0.313935071746477	1
5	The structures of RNA polymerases	3	459	18	3333	0.734519695807357	1.21017391938092	1
5	Mechanism of Fe�S-protein biogenesis	3	459	16	3335	0.495082186646359	1.36220901554546	1
5	Selenocysteine biosynthesis	1	461	9	3342	1	0.805549909384463	1
5	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	4	458	6	3345	0.0245596536887162	4.86577227317087	0.310007704108512
5	Pyruvate metabolism	4	458	13	3338	0.1414681100007	2.24189273800175	0.827774043065323
5	Chaperone-assisted protein folding	7	455	64	3287	0.713344620359927	0.790189224958712	1
5	Sphingomyelin and ceramide metabolism	2	460	16	3335	1	0.906258406644588	1
5	Generation of polyphosphates	2	460	12	3339	0.68336581717421	1.2097170144246	1
5	Cleavage and polyadenylation of pre-mRNA	2	460	13	3338	0.701916415333221	1.1163248021473	1
5	Protein factors in pre-mRNA 3�-end processing	2	460	16	3335	1	0.906258406644588	1
5	Oxidative protein folding in the endoplasmic reticulum	1	461	8	3343	1	0.906462235695328	1
5	Transporters of the mitochondrial and apicoplast membranes	1	461	29	3322	0.252786918994107	0.248539392384447	0.993854130169466
5	Phosphatases of Plasmodium falciparum and their timed expression	4	458	37	3314	0.811798910056877	0.782295670044654	1
5	Transporters of the ER/Golgi and digestive vacuole membranes	2	460	28	3323	0.572083635552352	0.516064314995192	1
5	CCR4 � NOT complex	1	461	17	3334	0.714964045965535	0.425486499997835	1
5	Encoded proteins that could be constituents of P-bodies	3	459	40	3311	0.47707761691911	0.541083112038484	1
5	Isoprenoids metabolism	1	461	13	3338	1	0.557052208920307	1
5	Rab and other proteins involved in intracellular traffic	3	459	13	3338	0.431187244930755	1.67794831469242	1
