cluster_id	target	count_both	count_only_cluster	count_only_target	count_none	p.value	fdr
0	Biogenesis of cytochrome oxidase	13	1395	7	2398	0.0174922206862301	0.242116461498371
0	Protein N-terminal acetylation	4	1404	5	2400	0.733410387903413	1
0	Mannose and Fructose metabolism	6	1402	1	2404	0.0120631898619697	0.195248564943333
0	tRNA-wybutosine biosynthesis	3	1405	1	2404	0.145504709221881	0.835313724489376
0	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	3	1405	3	2402	0.676053870668833	1
0	Anaphase promoting complex ubiquitin-ligase	4	1404	6	2399	1	1
0	Lsm proteins and RNA processing	5	1403	6	2399	0.5477461520041	1
0	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	7	1401	7	2398	0.405817636850101	1
0	Exported parasite proteins associated with Maurer�s clefts	2	1406	2	2403	0.629248993001911	1
0	Translocon of exported proteins (PTEX)	3	1405	3	2402	0.676053870668833	1
0	Post-translational modification �SUMOylation	3	1405	6	2399	1	1
0	Activation of eiF5A	3	1405	0	2405	0.0502832600576295	0.482863650409868
0	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	1	1407	4	2401	0.657622297948076	1
0	Different kinesins with different roles	3	1405	2	2403	0.365372390226426	1
0	Catabolism of polyphosphates	6	1402	2	2403	0.0581055907963806	0.518301869903715
0	Glycine and Serine metabolism	7	1401	3	2402	0.0449385600748272	0.460161684031522
0	Pathways of peptide export from the mitochondrion	1	1407	4	2401	0.657622297948076	1
0	Role of perforin 1 in merozoite egress	1	1407	4	2401	0.657622297948076	1
0	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	10	1398	5	2400	0.0281650702936611	0.34152939123034
0	14-3-3 protein	1	1407	2	2403	1	1
0	Roles of rhoptry neck proteins during invasion	0	1408	4	2401	0.303626853896847	1
0	Folate biosynthesis	4	1404	7	2398	1	1
0	Telomerase and some telomerase associated proteins	6	1402	2	2403	0.0581055907963806	0.518301869903715
0	Nicotinate and nicotinamide metabolism	2	1406	4	2401	1	1
0	ER-to Golgi_ translocation and quality control	11	1397	4	2401	0.00550996202270199	0.108483006483842
0	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	5	1403	4	2401	0.304366715175414	1
0	Transcription in prokaryotes	1	1407	2	2403	1	1
0	Various features of C/D and H/ACA snoRNAs	3	1405	3	2402	0.676053870668833	1
0	Merozoite egress	2	1406	1	2404	0.559125675198901	1
0	Riboflavin metabolism	2	1406	1	2404	0.559125675198901	1
0	Post-translational modification of elongation factor 2	1	1407	4	2401	0.657622297948076	1
0	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	5	1403	5	2400	0.513660174191755	1
0	Structure of telomere and sub-telomeric regions	0	1408	1	2404	1	1
0	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	1408	2	2403	0.534062104321412	1
5	FALSE	216	246	1043	2308	6.4758753949903e-11	7.64534230455619e-09
5	Genes coding for components involved in ribosome assembly	17	445	115	3236	0.78568899142491	1
5	mRNA degradation	3	459	26	3325	1	1
5	Splicing of pre-mRNA	12	450	94	3257	1	1
5	RNA Degradation Factors	4	458	35	3316	1	1
5	Phosphoproteome - Treeck et al 2011	84	378	770	2581	0.0202391247117477	0.274458941192416
5	Phosphoproteome - Pease et al 2013	54	408	545	2806	0.0114761831763825	0.193183945888428
5	S-nitrosylated proteins	23	439	224	3127	0.189436346052752	0.897521414984889
5	S-Glutathionylated proteins	25	437	270	3081	0.0505554387900565	0.483165550722111
5	Transcription related proteins encoding genes	15	447	154	3197	0.227039688267649	0.99037136475191
5	Translation in prokaryotes � a template for apicoplast and mitochondrion	11	451	37	3314	0.0403913822721689	0.43408361474488
5	Nuclear genes with apicoplast signal sequences	25	437	205	3146	0.603287226107536	1
5	Terpenoid metabolism	1	461	12	3339	1	1
5	N-myristoylation_ S-acylation and prenylation of proteins	2	460	18	3333	1	1
5	Proteins of detergent-resistant membranes	10	452	95	3256	0.54287989372753	1
5	Genes coding for transport proteins	7	455	125	3226	0.0136505687074817	0.214036651530592
5	Chromatin modifying proteins	4	458	27	3324	0.784511521099122	1
5	Histone lysine methylation	0	462	16	3335	0.245041851745643	0.993854130169466
5	Plasmodium falciparum chromatin landscape	1	461	17	3334	0.714964045965535	1
5	Topogenesis of the Rieske FeS protein	2	460	8	3343	0.346291612574447	1
5	Nuclear genes with mitochondrial signal sequences	36	426	234	3117	0.499323647805119	1
5	Porphyrin metabolism	3	459	14	3337	0.450913362862843	1
5	Pyrimidine metabolism	0	462	21	3330	0.0996941716153727	0.724950008811786
5	Mitochondrial electron flow	3	459	21	3330	1	1
5	Phosphoproteome - Lasonder et al 2011	46	416	460	2891	0.0234412102086672	0.299119799748163
5	Established and putative Maurer�s clefts proteins	4	458	45	3306	0.511265388651848	1
5	The acidocalcisome	3	459	33	3318	0.61508698417298	1
5	ATP-dependent chromatin remodeling complexes	1	461	33	3318	0.115509081680879	0.758820395538536
5	Phenylalanine and Tyrosine metabolism	1	461	8	3343	1	1
5	Modification of proteins by adenylylation and ADP-ribosylation	4	458	44	3307	0.653786711823672	1
5	Protein biosynthesis	6	456	49	3302	1	1
5	DNA binding proteins with AP2 domain(s)	1	461	18	3333	0.720044900761158	1
5	Heterochromatin structure of the telomeric and subtelomeric regions	1	461	4	3347	0.47594007574458	1
5	Total palmitome of Plasmodium falciparum	34	428	275	3076	0.585763542355964	1
5	Ribosomal structure	18	444	127	3224	0.896722580735873	1
5	Glyoxalase metabolism	0	462	6	3345	1	1
5	The phosphoproteome of Plasmodium falciparum infected RBCs	20	442	294	3057	0.000772217051884321	0.0238436865097205
5	Proteins involved in steps during passage through prophase	1	461	20	3331	0.502466704643871	1
5	Protein phosphorylation	11	451	66	3285	0.5948665834333	1
5	Protein kinase coding genes	12	450	72	3279	0.500140927043764	1
5	Pre-replicative complex formation and transition to replication	3	459	17	3334	0.726653106992825	1
5	Dolichol metabolism	0	462	6	3345	1	1
5	Purine metabolism	3	459	30	3321	0.790759952732473	1
5	Double strand break repair and homologous recombination	1	461	10	3341	1	1
5	Genes involved in excision-repair	3	459	75	3276	0.0211517570287663	0.279740707844812
5	Genes coding for enzymes/proteins involved in DNA replication	2	460	56	3295	0.0407279810482025	0.43408361474488
5	Fatty acids elongation in the endoplasmic reticulum	2	460	10	3341	0.648496552532275	1
5	Fatty acid synthesis in the apicoplast	5	457	23	3328	0.375799309056736	1
5	Genes coding for components of the proteasome degradation machinery & their timed transcription	10	452	94	3257	0.541697994502582	1
5	Subcellular location of adaptor proteins	0	462	25	3326	0.0642114363865713	0.550736550546362
5	Classical COPI-mediated vesicular transport	2	460	28	3323	0.572083635552352	1
5	Genes coding for protein traffic related proteins	6	456	54	3297	0.841202923114164	1
5	Thioredoxin_ Glutaredoxin and Peroxiredoxin	5	457	19	3332	0.201448036333852	0.924673194090343
5	Redox Metabolism	6	456	29	3322	0.306824839563893	1
5	Initiation of translation	5	457	37	3314	1	1
5	Quality control mechanisms during ribosome maturation	0	462	12	3339	0.381738997592311	1
5	Signaling machinery in malaria parasites	1	461	16	3335	0.711698246332312	1
5	Ubiquinone metabolism	0	462	7	3344	1	1
5	Import of proteins into the mitochondrion	6	456	19	3332	0.112140378130027	0.747726707332105
5	Peptidases and proteases	7	455	105	3246	0.0553620844177017	0.507359376375924
5	Genes coding for chaperones and their regulators	10	452	92	3259	0.540970567955815	1
5	Centrosome proteins	10	452	65	3286	0.720473126713661	1
5	Tubulin and microtubules	2	460	22	3329	0.760227343988159	1
5	Proteins targeted by the thioredoxin superfamily enzymes	3	459	35	3316	0.616530280479667	1
5	Arginine and proline metabolism	0	462	6	3345	1	1
5	Pyridoxal phosphate (Vitamin B6) metabolism	2	460	20	3331	1	1
5	Transporters of the plasma membrane	3	459	58	3293	0.109883839205836	0.74194912251237
5	Mitochondrial TCA cycle	1	461	17	3334	0.714964045965535	1
5	Possible paths for apoptosis	3	459	17	3334	0.726653106992825	1
5	Phosphatidylethanolamine and phosphatidylserine metabolism	3	459	28	3323	1	1
5	Structure and organization of centromeric chromatin	2	460	9	3342	0.633328913997924	1
5	Chaperone-mediated modulation of nucleosome-histone interactions	4	458	9	3342	0.0623639603494845	0.541837525633833
5	Acetylation recognition by the bromodomain and other modules	4	458	8	3343	0.0475843945475823	0.472781583450483
5	Putative organization of the kinetochore	2	460	33	3318	0.429455983925808	1
5	Plasmodium falciparum histone acetylation and methylation	4	458	3	3348	0.00551333665239255	0.108483006483842
5	Histone acetylation	8	454	16	3335	0.0054936755025766	0.108483006483842
5	Protein arginine methylation	2	460	8	3343	0.346291612574447	1
5	Nucleosome assembly and regulation	7	455	31	3320	0.214421754715259	0.962739287949722
5	Compartmentalization of transcription site in the nucleus	2	460	2	3349	0.0744073375561358	0.607054985671401
5	Pentose Phosphate Cycle	0	462	9	3342	0.611536247873692	1
5	Thiamine metabolism	2	460	13	3338	0.701916415333221	1
5	RNA polymerase II transcribes mRNA	1	461	37	3314	0.0792673818137523	0.629929616172102
5	tRNA thiolation	1	461	6	3345	0.595402502795144	1
5	Genes coding for GPI-anchored membrane proteins	10	452	15	3336	0.000371967170449871	0.0130971598437349
5	Subcellular localization of proteins involved in invasion	7	455	32	3319	0.317585166673977	1
5	Functional annotation of merozoite invasion-related proteins	7	455	35	3316	0.341553696930458	1
5	Maturation and export of 60S and 40S ribosomal subunits	8	454	79	3272	0.506029697437085	1
5	Pre-ribosomal particles along the 60S assembly pathway	3	459	21	3330	1	1
5	Structure of the mitotic centrosome	1	461	29	3322	0.252786918994107	0.993854130169466
5	Centriole proteins	3	459	16	3335	0.495082186646359	1
5	Classical clathrin-mediated vesicular transport	2	460	36	3315	0.312559164547658	1
5	Molecular model of vesicle exocytosis	2	460	16	3335	1	1
5	Molecular motor prototypes	2	460	39	3312	0.225221815322817	0.989103245848784
5	Genes coding for Fe-S containing proteins	1	461	16	3335	0.711698246332312	1
5	Maturation of cytosolic and nuclear Fe-S proteins	0	462	14	3337	0.399210582422044	1
5	Nucleotide excision repair	0	462	29	3322	0.0418802056622193	0.435510739710228
5	DNA Replication	0	462	38	3313	0.0113289408996377	0.192688003267566
5	Kinetochores power chromosome movements in mitosis	1	461	38	3313	0.08024590278522	0.629929616172102
5	Regulation of spindle microtubule dynamics	1	461	44	3307	0.03692948760729	0.414064143172241
5	Control of the mitotic spindle organization by kinesins	1	461	9	3342	1	1
5	Control of microtubule assembly	6	456	15	3336	0.0338147562665841	0.387806947583054
5	Pre-ribosomal particles along the 40S assembly pathway	2	460	13	3338	0.701916415333221	1
5	Transcription and processing of snRNAs	1	461	20	3331	0.502466704643871	1
5	Proteins containing histone post translational modification-binding modules	4	458	21	3330	0.534497636338648	1
5	Histone chaperones	3	459	22	3329	1	1
5	Phosphoinositides and membrane traffic	1	461	22	3329	0.349931072877199	1
5	Calcium � calmodulin activation of protein kinases	6	456	14	3337	0.0268084974332502	0.33419039968033
5	Inositol Phosphate metabolism	1	461	23	3328	0.350075702806715	1
5	The structures of RNA polymerases	3	459	18	3333	0.734519695807357	1
5	Mechanism of Fe�S-protein biogenesis	3	459	16	3335	0.495082186646359	1
5	Selenocysteine biosynthesis	1	461	9	3342	1	1
5	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	4	458	6	3345	0.0245596536887162	0.310007704108512
5	Pyruvate metabolism	4	458	13	3338	0.1414681100007	0.827774043065323
5	Chaperone-assisted protein folding	7	455	64	3287	0.713344620359927	1
5	Sphingomyelin and ceramide metabolism	2	460	16	3335	1	1
5	Generation of polyphosphates	2	460	12	3339	0.68336581717421	1
5	Cleavage and polyadenylation of pre-mRNA	2	460	13	3338	0.701916415333221	1
5	Protein factors in pre-mRNA 3�-end processing	2	460	16	3335	1	1
5	Oxidative protein folding in the endoplasmic reticulum	1	461	8	3343	1	1
5	Transporters of the mitochondrial and apicoplast membranes	1	461	29	3322	0.252786918994107	0.993854130169466
5	Phosphatases of Plasmodium falciparum and their timed expression	4	458	37	3314	0.811798910056877	1
5	Transporters of the ER/Golgi and digestive vacuole membranes	2	460	28	3323	0.572083635552352	1
5	CCR4 � NOT complex	1	461	17	3334	0.714964045965535	1
5	Encoded proteins that could be constituents of P-bodies	3	459	40	3311	0.47707761691911	1
5	Isoprenoids metabolism	1	461	13	3338	1	1
5	Rab and other proteins involved in intracellular traffic	3	459	13	3338	0.431187244930755	1
5	Rab proteins	4	458	9	3342	0.0623639603494845	0.541837525633833
5	Endosome maturation	0	462	12	3339	0.381738997592311	1
5	Rab cycle	7	455	36	3315	0.35213765257453	1
5	Molecular markers of resistance to antimalarial drugs	0	462	12	3339	0.381738997592311	1
5	ATP synthase complex	2	460	18	3333	1	1
5	DNA mismatch repair system	2	460	23	3328	0.760537997396942	1
5	Base excision repair of AP sites	3	459	34	3317	0.615150764793612	1
5	Actin and filaments	5	457	23	3328	0.375799309056736	1
5	A model for UbpX function in the regulation of PCNA deubiquitylation	0	462	16	3335	0.245041851745643	0.993854130169466
5	Model for translesion DNA synthesis	1	461	11	3340	1	1
5	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	1	461	21	3330	0.507227855906279	1
5	Phosphatidylcholine metabolism	0	462	13	3338	0.388282893688216	1
5	Components of the linear motor responsible for merozoite motility in invasion	8	454	26	3325	0.0580658719450654	0.518301869903715
5	Parasite encoded proteins associated with the membrane of infected erythrocytes	3	459	31	3320	0.791593960681017	1
5	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	1	461	34	3317	0.116072676347948	0.758820395538536
5	Asparagine and Aspartate metabolism	1	461	7	3344	1	1
5	Biosynthesis of Fe-S proteins in the apicoplast	1	461	13	3338	1	1
5	Methionine and Polyamine metabolism	1	461	18	3333	0.720044900761158	1
5	Signal recognition particle-mediated targeting of membrane and secretory proteins	0	462	12	3339	0.381738997592311	1
5	Karyopherin/exportin-mediated nuclear export pathways	0	462	18	3333	0.154630794089834	0.857303877730102
5	tRNA modifications	6	456	37	3314	0.640141741071019	1
5	Schematic depiction of pseudouridylation	1	461	14	3337	1	1
5	The HSP70 chaperone cycle	1	461	6	3345	0.595402502795144	1
5	Organization of chaperone pathways in the cytosol	3	459	27	3324	1	1
5	The ATG autophagic pathway	3	459	10	3341	0.202257863580299	0.924673194090343
5	Glutamate metabolism	2	460	12	3339	0.68336581717421	1
5	Glycolysis	0	462	28	3323	0.0415266836228286	0.43408361474488
5	Model for metabolic compartmentalization of PI biosynthesis	0	462	12	3339	0.381738997592311	1
5	Shikimate biosynthesis	0	462	5	3346	1	1
5	CoA biosynthesis	1	461	7	3344	1	1
5	Utilization of phospholipids	2	460	24	3327	0.762104653444457	1
5	Structure and processing of pre rRNA	5	457	20	3331	0.21697576142709	0.969867156312182
5	Bulk mRNA transport through the nuclear pore	1	461	3	3348	0.403601956531552	1
5	Posttranslational translocation in eukaryotes	2	460	25	3326	0.764805868100356	1
5	SRP independent translocation of GPI anchored proteins	1	461	8	3343	1	1
5	Proteasome-mediated proteolysis of ubiquinated proteins	4	458	34	3317	1	1
5	Aminosugars metabolism	2	460	6	3345	0.25161156586385	0.993854130169466
5	Quality control in mRNA biogenesis	2	460	20	3331	1	1
5	Leucine_ Isoleucine and Valine metabolism	2	460	9	3342	0.633328913997924	1
5	Classical COPII-mediated vesicular transport	3	459	22	3329	1	1
5	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	1	461	10	3341	1	1
5	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	3	459	11	3340	0.235802279658827	0.993854130169466
5	Assisted assembly of Sm-class snRNPs	3	459	8	3343	0.13937708999371	0.827774043065323
5	Lysine metabolism	1	461	4	3347	0.47594007574458	1
5	Mitochondrial division	0	462	4	3347	1	1
5	Import and export through the nuclear pore	0	462	24	3327	0.106076783677772	0.74194912251237
5	Putative SUMO substrates	2	460	19	3332	1	1
5	RNA polymerase I transcribes rRNA	1	461	8	3343	1	1
5	Lipoic acid metabolism	4	458	2	3349	0.00261196485389963	0.0608331962805393
5	Acetyl-CoA production in the mitochondrion	1	461	5	3346	0.539520875378509	1
5	Mitochondrial antioxidant system	4	458	10	3341	0.0792616712923645	0.629929616172102
5	Chaperone network and protein quality control of the mitochondrion	4	458	32	3319	1	1
5	Proteome of the parasitophorous vacuole	1	461	23	3328	0.350075702806715	1
5	Proteins with ER retention sequences	0	462	12	3339	0.381738997592311	1
5	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	0	462	3	3348	1	1
5	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	2	460	14	3337	1	1
5	Interactions between modified host cell membrane and endothelial cell	1	461	2	3349	0.321303301787698	1
5	Rosette formation between normal and infected RBC	1	461	2	3349	0.321303301787698	1
5	Domains of merozoite surface proteins	3	459	4	3347	0.042548494315508	0.440179526243426
5	Nitrogen metabolism	3	459	6	3345	0.085001713642745	0.65363386697697
5	RNA polymerase III transcribes tRNA and 5S rRNA	2	460	12	3339	0.68336581717421	1
5	The Atg8 and Atg12 ubiquitin-like conjugation systems	2	460	5	3346	0.2042311108787	0.927752920367698
5	Structure of the nuclear pore	0	462	4	3347	1	1
5	Biogenesis of cytochrome oxidase	2	460	18	3333	1	1
5	Protein N-terminal acetylation	2	460	7	3344	0.299214380784166	1
5	Mannose and Fructose metabolism	0	462	7	3344	1	1
5	tRNA-wybutosine biosynthesis	0	462	4	3347	1	1
5	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	0	462	6	3345	1	1
5	Anaphase promoting complex ubiquitin-ligase	2	460	8	3343	0.346291612574447	1
5	Lsm proteins and RNA processing	2	460	9	3342	0.633328913997924	1
5	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	0	462	14	3337	0.399210582422044	1
5	Exported parasite proteins associated with Maurer�s clefts	1	461	3	3348	0.403601956531552	1
5	Translocon of exported proteins (PTEX)	1	461	5	3346	0.539520875378509	1
5	Post-translational modification �SUMOylation	2	460	7	3344	0.299214380784166	1
5	Activation of eiF5A	0	462	3	3348	1	1
5	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	1	461	4	3347	0.47594007574458	1
5	Different kinesins with different roles	0	462	5	3346	1	1
5	Catabolism of polyphosphates	0	462	8	3343	0.607096072078521	1
5	Glycine and Serine metabolism	1	461	9	3342	1	1
5	Pathways of peptide export from the mitochondrion	1	461	4	3347	0.47594007574458	1
5	Role of perforin 1 in merozoite egress	4	458	1	3350	0.00096288715356184	0.0283853702680808
5	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	0	462	15	3336	0.241711169992302	0.993854130169466
5	14-3-3 protein	2	460	1	3350	0.0404213597983723	0.43408361474488
5	Roles of rhoptry neck proteins during invasion	0	462	4	3347	1	1
5	Folate biosynthesis	1	461	10	3341	1	1
5	Telomerase and some telomerase associated proteins	0	462	8	3343	0.607096072078521	1
5	Nicotinate and nicotinamide metabolism	1	461	5	3346	0.539520875378509	1
5	ER-to Golgi_ translocation and quality control	2	460	13	3338	0.701916415333221	1
5	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	0	462	9	3342	0.611536247873692	1
5	Transcription in prokaryotes	0	462	3	3348	1	1
5	Various features of C/D and H/ACA snoRNAs	0	462	6	3345	1	1
5	Merozoite egress	0	462	3	3348	1	1
5	Riboflavin metabolism	0	462	3	3348	1	1
5	Post-translational modification of elongation factor 2	2	460	3	3348	0.11424947967944	0.756761405005402
5	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	0	462	10	3341	0.620681644071081	1
5	Structure of telomere and sub-telomeric regions	1	461	0	3351	0.121164437450826	0.767119955721792
5	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	1	461	1	3350	0.227675987791256	0.99037136475191
6	FALSE	123	135	1136	2419	4.6528521803544e-07	3.45862012073011e-05
6	Genes coding for components involved in ribosome assembly	17	241	115	3440	0.0118461909410382	0.195248564943333
6	mRNA degradation	2	256	27	3528	1	1
6	Splicing of pre-mRNA	7	251	99	3456	1	1
6	RNA Degradation Factors	2	256	37	3518	1	1
6	Phosphoproteome - Treeck et al 2011	27	231	827	2728	3.94724987426711e-07	3.0469732683285e-05
6	Phosphoproteome - Pease et al 2013	16	242	583	2972	3.11169782890898e-06	0.000188039098727182
6	S-nitrosylated proteins	3	255	244	3311	3.69914587530986e-05	0.00168731494812429
6	S-Glutathionylated proteins	10	248	285	3270	0.015103613850093	0.229643583311641
6	Transcription related proteins encoding genes	7	251	162	3393	0.208483049977732	0.940281980461365
6	Translation in prokaryotes � a template for apicoplast and mitochondrion	7	251	41	3514	0.0405159645690089	0.43408361474488
6	Nuclear genes with apicoplast signal sequences	12	246	218	3337	0.415753833333638	1
6	Terpenoid metabolism	0	258	13	3542	1	1
6	N-myristoylation_ S-acylation and prenylation of proteins	1	257	19	3536	1	1
6	Proteins of detergent-resistant membranes	5	253	100	3455	0.55332381749671	1
6	Genes coding for transport proteins	4	254	128	3427	0.108840368302091	0.74194912251237
6	Chromatin modifying proteins	0	258	31	3524	0.266935548801165	1
6	Histone lysine methylation	1	257	15	3540	1	1
6	Plasmodium falciparum chromatin landscape	0	258	18	3537	0.629168984932916	1
6	Topogenesis of the Rieske FeS protein	0	258	10	3545	1	1
6	Nuclear genes with mitochondrial signal sequences	16	242	254	3301	0.705505782586835	1
6	Porphyrin metabolism	1	257	16	3539	1	1
6	Pyrimidine metabolism	0	258	21	3534	0.39468619538028	1
6	Mitochondrial electron flow	0	258	24	3531	0.403971631319931	1
6	Phosphoproteome - Lasonder et al 2011	15	243	491	3064	8.74799945052257e-05	0.00373558189302102
6	Established and putative Maurer�s clefts proteins	0	258	49	3506	0.0762220132775887	0.616845083258551
6	The acidocalcisome	0	258	36	3519	0.17162835560301	0.862806282753574
6	ATP-dependent chromatin remodeling complexes	0	258	34	3521	0.167256377668078	0.861058481992835
6	Phenylalanine and Tyrosine metabolism	1	257	8	3547	0.468066721151144	1
6	Modification of proteins by adenylylation and ADP-ribosylation	3	255	45	3510	1	1
6	Protein biosynthesis	4	254	51	3504	0.786286569670186	1
6	DNA binding proteins with AP2 domain(s)	0	258	19	3536	0.635075355074813	1
6	Heterochromatin structure of the telomeric and subtelomeric regions	0	258	5	3550	1	1
6	Total palmitome of Plasmodium falciparum	8	250	301	3254	0.00126180081622668	0.0344094711593249
6	Ribosomal structure	15	243	130	3425	0.0899969176771406	0.685866783481392
6	Glyoxalase metabolism	0	258	6	3549	1	1
6	The phosphoproteome of Plasmodium falciparum infected RBCs	5	253	309	3246	1.77236762924485e-05	0.000889285457973605
6	Proteins involved in steps during passage through prophase	0	258	21	3534	0.39468619538028	1
6	Protein phosphorylation	2	256	75	3480	0.17098941412487	0.862806282753574
6	Protein kinase coding genes	3	255	81	3474	0.374604483090807	1
6	Pre-replicative complex formation and transition to replication	1	257	19	3536	1	1
6	Dolichol metabolism	0	258	6	3549	1	1
6	Purine metabolism	1	257	32	3523	0.723464901931018	1
6	Double strand break repair and homologous recombination	0	258	11	3544	1	1
6	Genes involved in excision-repair	4	254	74	3481	0.818330255191446	1
6	Genes coding for enzymes/proteins involved in DNA replication	1	257	57	3498	0.181867414826105	0.88811705484123
6	Fatty acids elongation in the endoplasmic reticulum	0	258	12	3543	1	1
6	Fatty acid synthesis in the apicoplast	1	257	27	3528	1	1
6	Genes coding for components of the proteasome degradation machinery & their timed transcription	3	255	101	3454	0.160863094762269	0.861058481992835
6	Subcellular location of adaptor proteins	2	256	23	3532	0.684869008380548	1
6	Classical COPI-mediated vesicular transport	1	257	29	3526	0.71885960622215	1
6	Genes coding for protein traffic related proteins	5	253	55	3500	0.600169035564313	1
6	Thioredoxin_ Glutaredoxin and Peroxiredoxin	1	257	23	3532	1	1
6	Redox Metabolism	1	257	34	3521	0.729159782103437	1
6	Initiation of translation	1	257	41	3514	0.363027995584517	1
6	Quality control mechanisms during ribosome maturation	1	257	11	3544	0.569149204315627	1
6	Signaling machinery in malaria parasites	1	257	16	3539	1	1
6	Ubiquinone metabolism	1	257	6	3549	0.387881074878867	1
6	Import of proteins into the mitochondrion	1	257	24	3531	1	1
6	Peptidases and proteases	0	258	112	3443	0.000770532410381707	0.0238436865097205
6	Genes coding for chaperones and their regulators	3	255	99	3456	0.158413784173121	0.861058481992835
6	Centrosome proteins	0	258	75	3480	0.00895258284062785	0.161872376226487
6	Tubulin and microtubules	2	256	22	3533	0.675461473908194	1
6	Proteins targeted by the thioredoxin superfamily enzymes	2	256	36	3519	1	1
6	Arginine and proline metabolism	2	256	4	3551	0.0570597755385564	0.51818538237956
6	Pyridoxal phosphate (Vitamin B6) metabolism	3	255	19	3536	0.183175515263685	0.888888043518577
6	Transporters of the plasma membrane	2	256	59	3496	0.436313121611719	1
6	Mitochondrial TCA cycle	0	258	18	3537	0.629168984932916	1
6	Possible paths for apoptosis	1	257	19	3536	1	1
6	Phosphatidylethanolamine and phosphatidylserine metabolism	2	256	29	3526	1	1
6	Structure and organization of centromeric chromatin	0	258	11	3544	1	1
6	Chaperone-mediated modulation of nucleosome-histone interactions	0	258	13	3542	1	1
6	Acetylation recognition by the bromodomain and other modules	0	258	12	3543	1	1
6	Putative organization of the kinetochore	2	256	33	3522	1	1
6	Plasmodium falciparum histone acetylation and methylation	0	258	7	3548	1	1
6	Histone acetylation	0	258	24	3531	0.403971631319931	1
6	Protein arginine methylation	0	258	10	3545	1	1
6	Nucleosome assembly and regulation	1	257	37	3518	0.514506784604709	1
6	Compartmentalization of transcription site in the nucleus	0	258	4	3551	1	1
6	Pentose Phosphate Cycle	1	257	8	3547	0.468066721151144	1
6	Thiamine metabolism	1	257	14	3541	1	1
6	RNA polymerase II transcribes mRNA	4	254	34	3521	0.322629729196431	1
6	tRNA thiolation	0	258	7	3548	1	1
6	Genes coding for GPI-anchored membrane proteins	1	257	24	3531	1	1
6	Subcellular localization of proteins involved in invasion	2	256	37	3518	1	1
6	Functional annotation of merozoite invasion-related proteins	2	256	40	3515	1	1
6	Maturation and export of 60S and 40S ribosomal subunits	12	246	75	3480	0.0152601875638182	0.230098318307588
6	Pre-ribosomal particles along the 60S assembly pathway	2	256	22	3533	0.675461473908194	1
6	Structure of the mitotic centrosome	1	257	29	3526	0.71885960622215	1
6	Centriole proteins	1	257	18	3537	1	1
6	Classical clathrin-mediated vesicular transport	2	256	36	3519	1	1
6	Molecular model of vesicle exocytosis	3	255	15	3540	0.117752964424906	0.763016298221872
6	Molecular motor prototypes	0	258	41	3514	0.110904203664031	0.74194912251237
6	Genes coding for Fe-S containing proteins	1	257	16	3539	1	1
6	Maturation of cytosolic and nuclear Fe-S proteins	2	256	12	3543	0.243923880376976	0.993854130169466
6	Nucleotide excision repair	3	255	26	3529	0.442599651783716	1
6	DNA Replication	0	258	38	3517	0.108945163365862	0.74194912251237
6	Kinetochores power chromosome movements in mitosis	1	257	38	3517	0.516726959291845	1
6	Regulation of spindle microtubule dynamics	0	258	45	3510	0.0715653265356101	0.593519051061858
6	Control of the mitotic spindle organization by kinesins	0	258	10	3545	1	1
6	Control of microtubule assembly	0	258	21	3534	0.39468619538028	1
6	Pre-ribosomal particles along the 40S assembly pathway	1	257	14	3541	1	1
6	Transcription and processing of snRNAs	1	257	20	3535	1	1
6	Proteins containing histone post translational modification-binding modules	1	257	24	3531	1	1
6	Histone chaperones	0	258	25	3530	0.409709331666395	1
6	Phosphoinositides and membrane traffic	0	258	23	3532	0.399466447837467	1
6	Calcium � calmodulin activation of protein kinases	0	258	20	3535	0.394694673116768	1
6	Inositol Phosphate metabolism	0	258	24	3531	0.403971631319931	1
6	The structures of RNA polymerases	4	254	17	3538	0.0491886054863602	0.474622746207331
