Geneid	groups	description
PBANKA_0713500	16	conserved Plasmodium protein, unknown function
PBANKA_0722900	16	PIR protein, pseudogene
PBANKA_0801100	16	conserved Plasmodium protein, unknown function
PBANKA_0802100	16	phosphoinositide-binding protein, putative
PBANKA_0802200	16	serine/threonine protein kinase, putative
PBANKA_0802300	16	HECT-type E3 ubiquitin ligase UT, putative
PBANKA_0802400	16	phosphopantetheine adenylyltransferase, putative
PBANKA_0803200	16	inositol-phosphate phosphatase, putative
PBANKA_0803300	16	RNA helicase, putative
PBANKA_0805000	16	RAP protein, putative
PBANKA_0807000	16	DNA-directed RNA polymerase II subunit RPB1, putative
PBANKA_0808000	16	cdc2-related protein kinase 4, putative
PBANKA_0809600	16	conserved Plasmodium protein, unknown function
PBANKA_0812300	16	conserved Plasmodium protein, unknown function
PBANKA_0812400	16	cysteine repeat modular protein 1
PBANKA_0819400	16	conserved Plasmodium protein, unknown function
PBANKA_0819500	16	ATP-dependent DNA helicase Q1, putative
PBANKA_0822500	16	tetratricopeptide repeat protein, putative
PBANKA_0826600	16	regulator of nonsense transcripts 2, putative
PBANKA_0830200	16	high molecular weight rhoptry protein 2
PBANKA_0832600	16	proteasome subunit beta type-6, putative
PBANKA_0901600	16	protein farnesyltransferase subunit beta, putative
PBANKA_0904400	16	transcription initiation factor IIF subunit beta, putative
PBANKA_0908000	16	conserved Plasmodium protein, unknown function
PBANKA_0908100	16	conserved Plasmodium protein, unknown function
PBANKA_0908400	16	conserved Plasmodium protein, unknown function
PBANKA_0909600	16	AP2 domain transcription factor, putative
PBANKA_0909900	16	WD repeat-containing protein, putative
PBANKA_0910500	16	conserved protein, unknown function
PBANKA_0910700	16	conserved Plasmodium protein, unknown function
PBANKA_0911800	16	DnaJ protein, putative
PBANKA_0913800	16	DNA-directed RNA polymerase I subunit RPA2, putative
PBANKA_0913900	16	alpha/beta hydrolase, putative
PBANKA_0914100	16	conserved Plasmodium protein, unknown function
PBANKA_0914600	16	RNA (uracil-5-)methyltransferase, putative
PBANKA_0915200	16	conserved Plasmodium protein, unknown function
PBANKA_0915900	16	amino acid transporter, putative
PBANKA_0919700	16	Fe-S cluster assembly protein, putative
PBANKA_0919900	16	ATP-dependent 6-phosphofructokinase, putative
PBANKA_0926500	16	peptidase M16, putative
PBANKA_0926600	16	protein GCN20, putative
PBANKA_0926800	16	conserved protein, unknown function
PBANKA_0927600	16	conserved Plasmodium protein, unknown function
PBANKA_0929700	16	haloacid dehalogenase-like hydrolase, putative
PBANKA_0930500	16	tyrosine--tRNA ligase, putative
PBANKA_0935500	16	conserved Plasmodium protein, unknown function
PBANKA_0937500	16	conserved Plasmodium protein, unknown function
PBANKA_0938600	16	casein kinase 2, alpha subunit
PBANKA_0939100	16	AP2 domain transcription factor, putative
PBANKA_0940100	16	pseudo-tyrosine kinase-like protein
PBANKA_0941800	16	histone H2B, putative
PBANKA_0942700	16	chromatin remodeling protein, putative
PBANKA_1003400	16	lysine decarboxylase, putative
PBANKA_1005400	16	protein CINCH, putative
PBANKA_1006600	16	conserved Plasmodium protein, unknown function
PBANKA_1006900	16	methyltransferase, putative
PBANKA_1008700	16	conserved Plasmodium protein, unknown function
PBANKA_1008900	16	conserved Plasmodium protein, unknown function
PBANKA_1009000	16	GTPase Era, putative
PBANKA_1009200	16	conserved Plasmodium protein, unknown function
PBANKA_1013400	16	surface-related antigen SRA, putative
PBANKA_1016100	16	peptide chain release factor 1, putative
PBANKA_1017100	16	DNA mismatch repair protein MSH2, putative
PBANKA_1017900	16	phosphoenolpyruvate carboxylase
PBANKA_1019300	16	enoyl-CoA hydratase, putative
PBANKA_1019380	16	small nucleolar RNA snoR27
PBANKA_1019520	16	small nucleolar RNA snoR26
PBANKA_1023800	16	conserved Plasmodium protein, unknown function
PBANKA_1025100	16	conserved Plasmodium protein, unknown function
PBANKA_1025400	16	cysteine protease ATG4, putative
PBANKA_1026500	16	metacaspase-3, putative
PBANKA_1026600	16	protein SEY1, putative
PBANKA_1028200	16	atypical protein kinase, ABC-1 family, putative
PBANKA_1029300	16	30S ribosomal protein S9, putative
PBANKA_1031500	16	conserved Plasmodium protein, unknown function
PBANKA_1032700	16	CUGBP Elav-like family member 2, putative
PBANKA_1033400	16	aldo-keto reductase, putative
PBANKA_1033800	16	conserved protein, unknown function
PBANKA_1036800	16	DNA mismatch repair protein, putative
PBANKA_1038900	16	condensin complex subunit 1, putative
PBANKA_1039100	16	conserved Plasmodium protein, unknown function
PBANKA_1040200	16	PIR protein
PBANKA_1102000	16	protein Mpv17, putative
PBANKA_1106100	16	conserved Plasmodium protein, unknown function
PBANKA_1106800	16	subtilisin-like protease 3, putative
PBANKA_1107300	16	nuclear protein localization protein 4, putative
PBANKA_1109400	16	phosphatidylinositol 4-kinase, putative
PBANKA_1109700	16	conserved protein, unknown function
PBANKA_1110350	16	small nucleolar RNA snoR04
PBANKA_1114051	16	tRNA Phenylalanine
PBANKA_1119921	16	tRNA Alanine
PBANKA_1120000	16	conserved Plasmodium protein, unknown function
PBANKA_1120100	16	conserved Plasmodium protein, unknown function
PBANKA_1120600	16	conserved Plasmodium protein, unknown function
PBANKA_1122300	16	MEI2-like RNA-binding protein, putative
PBANKA_1124100	16	conserved Plasmodium protein, unknown function
PBANKA_1124200	16	DNA polymerase 1, putative
PBANKA_1126800	16	HECT-domain (ubiquitin-transferase), putative
PBANKA_1127400	16	conserved Plasmodium protein, unknown function
PBANKA_1128600	16	cullin-like protein, putative
PBANKA_1129400	16	conserved protein, unknown function
PBANKA_1131500	16	conserved Plasmodium protein, unknown function
PBANKA_1132400	16	conserved Plasmodium protein, unknown function
PBANKA_1134000	16	U3 small nucleolar RNA-associated protein 21, putative
PBANKA_1135900	16	conserved Plasmodium protein, unknown function
PBANKA_1136600	16	conserved Plasmodium protein, unknown function
PBANKA_1139700	16	protein AMR1, putative
PBANKA_1144700	16	DNA repair endonuclease XPF, putative
PBANKA_1201200	16	DnaJ protein, putative
PBANKA_1206300	16	PHD finger protein PHD1, putative
PBANKA_1207800	16	metalloprotease, putative
PBANKA_1208100	16	conserved Plasmodium protein, unknown function
PBANKA_1208200	16	kinesin-4, putative
PBANKA_1212000	16	conserved Plasmodium protein, unknown function
PBANKA_1213300	16	protein KIC8, putative
PBANKA_1213800	16	conserved Plasmodium protein, unknown function
PBANKA_1216900	16	ATP-dependent RNA helicase DDX42, putative
PBANKA_1219300	16	heat shock protein 110, putative
PBANKA_1219600	16	cg1 protein, putative
PBANKA_1224900	16	conserved Plasmodium protein, unknown function
PBANKA_1225200	16	N-acetyltransferase, GNAT family, putative
PBANKA_1227700	16	inositol 5-phosphatase, putative
PBANKA_1228500	16	sentrin-specific protease 2, putative
PBANKA_1228700	16	nucleolar protein 10, putative
PBANKA_1229500	16	endonuclease III-like protein 1, putative
PBANKA_1231100	16	tRNA pseudouridine synthase, putative
PBANKA_1231500	16	ubiquitin carboxyl-terminal hydrolase 2, putative
PBANKA_1231600	16	AP2 domain transcription factor AP2-O2
PBANKA_1232300	16	UTP--glucose-1-phosphate uridylyltransferase, putative
PBANKA_1234300	16	CCR4 domain-containing protein 1, putative
PBANKA_1236300	16	ATP-dependent RNA helicase DDX1, putative
PBANKA_1237100	16	conserved Plasmodium protein, unknown function
PBANKA_1237600	16	zinc finger protein, putative
PBANKA_1238500	16	conserved Plasmodium protein, unknown function
PBANKA_1245100	16	conserved Plasmodium protein, unknown function
PBANKA_1245300	16	formin 1, putative
PBANKA_1245500	16	conserved Plasmodium protein, unknown function
PBANKA_1300700	16	LCCL domain-containing protein
PBANKA_1301100	16	conserved Plasmodium protein, unknown function
PBANKA_1302400	16	cleavage and polyadenylation specificity factor subunit 3, putative
PBANKA_1303000	16	DEAD/DEAH box helicase, putative
PBANKA_1306600	16	conserved Plasmodium protein, unknown function
PBANKA_1306800	16	Sec7 domain-containing protein ARFGEF, putative
PBANKA_1306900	16	serine/threonine protein kinase, putative
PBANKA_1308400	16	eukaryotic translation initiation factor 2-alpha kinase 1, putative
PBANKA_1311600	16	calponin homology domain-containing protein, putative
PBANKA_1313300	16	conserved protein, unknown function
PBANKA_1313800	16	signal recognition particle subunit SRP54, putative
PBANKA_1313900	16	conserved Plasmodium protein, unknown function
PBANKA_1314900	16	conserved Plasmodium protein, unknown function
PBANKA_1315100	16	transcriptional regulatory protein sir2b
PBANKA_1315300	16	LCCL domain-containing protein
PBANKA_1315800	16	leucine-rich repeat protein
PBANKA_1316300	16	conserved Plasmodium protein, unknown function
PBANKA_1316800	16	dynactin subunit 4, putative
PBANKA_1316900	16	conserved Plasmodium protein, unknown function
PBANKA_1317100	16	gamma-tubulin complex component, putative
PBANKA_1319500	16	LCCL domain-containing protein
PBANKA_1320200	16	STAG domain-containing protein, putative
PBANKA_1322000	16	alpha/beta hydrolase, putative
PBANKA_1323200	16	conserved Plasmodium protein, unknown function
PBANKA_1323500	16	rhoptry protein, putative
PBANKA_1324800	16	conserved Plasmodium protein, unknown function
PBANKA_1325500	16	conserved Plasmodium protein, unknown function
PBANKA_1332100	16	zinc finger protein, putative
PBANKA_1333300	16	conserved Plasmodium protein, unknown function
PBANKA_1344100	16	myosin F
PBANKA_1347700	16	isoleucine--tRNA ligase, putative
PBANKA_1352641	16	tRNA Proline
PBANKA_1354351	16	tRNA Arginine
PBANKA_1356100	16	conserved Plasmodium protein, unknown function
PBANKA_1356800	16	conserved Plasmodium protein, unknown function
PBANKA_1361100	16	elongation factor Tu, putative
PBANKA_1362100	16	tyrosine kinase-like protein, putative
PBANKA_1364250	16	small nucleolar RNA snoR21
PBANKA_1364400	16	inner membrane complex protein 1f, putative
PBANKA_1400041	16	fam-b protein
PBANKA_1401400	16	conserved protein, unknown function
PBANKA_1402800	16	conserved Plasmodium protein, unknown function
PBANKA_1403500	16	MCL1 domain-containing protein, putative
PBANKA_1403800	16	translational activator GCN1, putative
PBANKA_1403900	16	AAR2 protein, putative
PBANKA_1405800	16	ATP-dependent RNA helicase DBP6, putative
PBANKA_1406400	16	tripartite motif protein, putative
PBANKA_1406700	16	carbamoyl phosphate synthetase, putative
PBANKA_1408200	16	vacuolar protein sorting-associated protein 18, putative
PBANKA_1409300	16	tetratricopeptide repeat protein, putative
PBANKA_1409700	16	alternative splicing regulator, putative
PBANKA_1410900	16	translation initiation factor IF-2, putative
PBANKA_1411500	16	conserved Plasmodium protein, unknown function
PBANKA_1414600	16	inositol polyphosphate kinase, putative
PBANKA_1416100	16	conserved Plasmodium protein, unknown function
PBANKA_1418100	16	ACDC domain-containing protein, putative
PBANKA_1418200	16	protein phosphatase PP2A regulatory subunit A, putative
PBANKA_1420500	16	conserved Plasmodium protein, unknown function
PBANKA_1420900	16	palmitoyltransferase DHHC4, putative
PBANKA_1421600	16	calcium/calmodulin-dependent protein kinase, putative
PBANKA_1421900	16	GTP-binding translation elongation factor, putative
PBANKA_1422100	16	drug/metabolite transporter DMT1, putative
PBANKA_1425500	16	conserved protein, unknown function
PBANKA_1426200	16	CCR4-associated factor 1, putative
PBANKA_1427300	16	ABC1 family, putative
PBANKA_1428000	16	conserved protein, unknown function
PBANKA_1433800	16	symplekin domain-containing protein, putative
PBANKA_1434500	16	WD repeat-containing protein, putative
PBANKA_1434700	16	clathrin heavy chain, putative
PBANKA_1434800	16	aminophospholipid-transporting P-ATPase, putative
PBANKA_1435400	16	conserved Plasmodium protein, unknown function
PBANKA_1435500	16	conserved Plasmodium protein, unknown function
PBANKA_1436200	16	histone-lysine N-methyltransferase, H3 lysine-4 specific, putative
PBANKA_1437000	16	conserved protein, unknown function
PBANKA_1442000	16	potassium channel K1
PBANKA_1443700	16	conserved Plasmodium protein, unknown function
PBANKA_1443900	16	conserved Plasmodium protein, unknown function
PBANKA_1444900	16	vacuolar transporter chaperone, putative
PBANKA_1446300	16	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative
PBANKA_1447400	16	conserved Plasmodium protein, unknown function
PBANKA_1450800	16	conserved Plasmodium protein, unknown function
PBANKA_1451700	16	conserved Plasmodium protein, unknown function
PBANKA_1454000	16	DNA gyrase subunit B, putative
PBANKA_1454800	16	RNA-binding protein, putative
PBANKA_1459600	16	methyltransferase, putative
PBANKA_1464900	16	rhoptry neck protein 3, putative
PBANKA_1465300	16	PIR protein, pseudogene
PBANKA_API00320	16	probable protein, unknown function
PBANKA_MIT01800	16	cytochrome c oxidase subunit 1
PBANKA_0101600	17	JmjC domain-containing protein, putative
PBANKA_0105900	17	uroporphyrinogen III decarboxylase
PBANKA_0106900	17	heptatricopeptide repeat-containing protein, putative
PBANKA_0108000	17	mitochondrial cardiolipin synthase, putative
PBANKA_0111800	17	AP-3 complex subunit beta, putative
PBANKA_0200700	17	fam-b protein
PBANKA_0211700	17	conserved Plasmodium protein, unknown function
PBANKA_0212300	17	actin-like protein, putative
PBANKA_0302000	17	conserved Plasmodium protein, unknown function
PBANKA_0302300	17	aspartate aminotransferase, putative
PBANKA_0302600	17	3'-5' exonuclease, putative
PBANKA_0304000	17	pentafunctional AROM polypeptide, putative
PBANKA_0304200	17	DNA-directed RNA polymerase III subunit RPC10, putative
PBANKA_0415300	17	exoribonuclease II, putative
PBANKA_0502800	17	tRNA wybutosine-synthesizing protein, putative
PBANKA_0509500	17	conserved protein, unknown function
PBANKA_0515400	17	protein GEXP15
PBANKA_0521000	17	GDP dissociation inhibitor, putative
PBANKA_0521600	17	holo-[acyl-carrier-protein] synthase, putative
PBANKA_0611300	17	conserved Plasmodium protein, unknown function
PBANKA_0614400	17	conserved Plasmodium protein, unknown function
PBANKA_0616800	17	actin-related protein, putative
PBANKA_0619800	17	zinc finger protein, putative
PBANKA_0622600	17	conserved Plasmodium protein, unknown function
PBANKA_0713600	17	conserved protein, unknown function
PBANKA_0716200	17	calmodulin-like protein, putative
PBANKA_0718500	17	repressor of RNA polymerase III transcription MAF1, putative
PBANKA_0719900	17	cdc2-related protein kinase 1
PBANKA_0807400	17	26S proteasome non-ATPase regulatory subunit 9, putative
PBANKA_0808300	17	E3 ubiquitin-protein ligase, putative
PBANKA_0810400	17	GDP-fucose protein O-fucosyltransferase 2
PBANKA_0813900	17	26S proteasome regulatory subunit RPN8, putative
PBANKA_0814700	17	conserved Plasmodium protein, unknown function
PBANKA_0814900	17	arginine--tRNA ligase, putative
PBANKA_0817500	17	ubiquitin fusion degradation protein 1, putative
PBANKA_0823900	17	DNA-directed RNA polymerase II subunit RPB3, putative
PBANKA_0830600	17	conserved Plasmodium protein, unknown function
PBANKA_0831400	17	conserved Plasmodium protein, unknown function
PBANKA_0833300	17	palmitoyltransferase DHHC6, putative
PBANKA_0905700	17	DNA-directed RNA polymerases I and III subunit RPAC1, putative
PBANKA_0907000	17	heptatricopeptide repeat-containing protein, putative
PBANKA_0909300	17	adrenodoxin reductase, putative
PBANKA_0910400	17	conserved protein, unknown function
PBANKA_0917990	17	small nucleolar RNA snoR13
PBANKA_0920300	17	conserved Plasmodium protein, unknown function
PBANKA_0922300	17	threonine--tRNA ligase, putative
PBANKA_1000900	17	conserved Plasmodium protein, unknown function
PBANKA_1004600	17	conserved Plasmodium protein, unknown function
